scenario,schedule,arm,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo,trial
S00,D1,T,117,36.0701350380946,21.5165708122259,50.208174140637,,98.757264957265,87.5880341880342,87.0735042735043,3.484,50.1178738766941,1.49610122594202,11.0314838309178,1.01912348518118,0.29060368046843,3.46136193635107,0,-0.0263681677772001,0.094428567567723,0.0954384038693769,-0.0346083032637849,546.451413759465,39.9902730679746,587.179398373626,36.1780521077328,33.8523919757869,38.0974789090886,581.418101869619,568.382389122473,250.5
S00,D2,R,117,36.1156597779375,21.6845836436767,51.7840835311318,,98.7299145299145,87.6034188034188,87.1367521367522,3.452,50.2322599999309,1.39487350473958,11.0775476423193,0.967459264841084,0.263462350319547,3.45365456451756,0.00170940170940171,-0.0270407886906455,0.0942518813134841,0.0952095570247408,-0.035302351007612,546.671053661673,40.1994835806357,587.760304870086,36.2031927550631,34.0905319167153,38.1453408481804,579.894433516571,569.08479119627,250.5
S00,D2,T,117,36.1265329517508,21.550528811525,51.8563913917124,,98.7606837606838,87.4153846153846,86.9042735042735,3.51,50.0553982062114,1.37515370648409,10.9645392487798,1.01395081510596,0.258967869876817,3.45318612281262,0,-0.0262385545671467,0.0944205928741477,0.0954554201381685,-0.0342292859703934,546.646165285226,40.0088846079725,587.440281163189,36.1780521077328,33.8523919757869,38.0974789090886,580.223258342895,568.382389122473,250.5
S00,D3,R,117,36.1156597779375,21.7250119989699,51.7840835311318,,99.1863247863248,89.7521367521368,89.4598290598291,3.694,47.660025890283,0.99469461158522,7.52979765913399,0.643032595402584,0.191619812528017,2.54118750839462,0.00170940170940171,-0.0253392055762499,0.0931622852483048,0.0939682786468757,-0.0308561397793438,549.129409285308,40.0489420025354,590.026142725337,36.2034694478473,34.0887928144387,38.1454808805142,574.638401427731,569.08479119627,250.5
S00,D3,T,117,36.1325746730277,21.5862707467329,51.8563913917124,,99.2034188034188,89.8307692307692,89.4632478632479,3.697,47.6473669154549,0.979462445090657,7.65509217366063,0.713106868335028,0.189905935182887,2.54727796839918,0,-0.0245355791158447,0.0933240805671069,0.0942111283816026,-0.0296754835348685,549.090966201294,39.8661949951737,589.712367983473,36.1783944689506,33.8511165662733,38.0977211521922,574.710839301324,568.382389122473,250.5
S00,D4,R,117,35.454940359006,21.6528530838251,50.040968874062,,98.7230769230769,87.1128205128205,86.6273504273504,3.467,50.3432122299601,1.58990149718439,11.1753025469395,0.998633728001972,0.315296053863229,3.46985781079487,0.00170940170940171,-0.0271406025646138,0.0943177800517486,0.0952647935228592,-0.0357658676241099,546.377736181589,40.1828958285191,587.404907727561,36.2031927550631,34.0905319167153,38.1453408481804,580.706297930421,569.08479119627,250.5
S00,D4,T,117,35.4684834379812,21.5026845835367,50.2132625718427,,98.7470085470085,86.9846153846154,86.4547008547009,3.49,50.0122075520073,1.57726986599642,11.0347917060362,1.03325152673891,0.30534729378655,3.4644551010904,0,-0.0263793868482562,0.094458162044303,0.0954526347599749,-0.0347700882342598,546.349687085213,39.9930239204401,587.080302816408,36.1780521077328,33.8523919757869,38.0974789090886,581.296978451174,568.382389122473,250.5
VM125,B0,R,117,34.7325919915419,21.6144722084198,49.9942554528359,,98.6700854700855,87.0444444444445,86.5213675213675,3.344,51.6225111081168,2.77473621690804,11.9653002132646,1.08767519560853,0.668824473952076,3.51591366633144,0.00170940170940171,-0.0280323161499372,0.0946467379095869,0.0953747987407026,-0.0393772785603372,544.65384330974,40.0252730626852,585.275067314908,36.2031927550631,34.0905319167153,38.1453408481804,583.750082941769,569.08479119627,250.5
VM125,B0,T,117,28.2721060641073,20.0323611983898,43.3463222815244,,96.1897435897436,81.3589743589744,79.7846153846154,3.051,57.5437183324579,3.58294369897749,16.4279265080593,3.20120662029434,0.920530658821968,5.1954160631828,0.00512820512820513,-0.0314380009097211,0.0980494174076605,0.0997668936811436,-0.047229480380971,466.633717939856,42.2128647997816,504.653513283382,34.6212042134266,35.9972843813443,36.6633152225822,518.405532187697,491.615908896412,250.5
VM125,Bminus,R,117,34.718508902288,21.5816810357068,44.4453392539311,,98.6529914529915,87.191452991453,86.4786324786325,3.374,51.4785920314065,3.3340397761452,13.1892956178941,1.4236679074987,0.865246273413467,3.97316210530709,0.00170940170940171,-0.0282126695134917,0.0948179221837701,0.0955086300553683,-0.0417043436964175,543.419524604046,39.7365093936081,583.289627324464,36.2031927550631,34.0905319167153,38.1453408481804,586.103260128092,569.08479119627,250.5
