scenario,schedule,n_trials,pass_both_primary,agree_last_infrel,agree_last_infall,last_pass_infrel_fail,last_fail_infrel_pass,cor_logGMR_last_infrel,cor_logGMR_last_true,dlogGMR_last_minus_infrel_mean,dlogGMR_last_minus_infrel_sd
S00,B0,500,100,100,100,0,0,0.962945501251216,0.999616300895651,0.00047901806298309,0.0127802313093706
S00,Bminus,500,100,100,100,0,0,0.969047490092052,0.999483222918873,0.000211843780437656,0.0116450196172924
S00,D1,500,100,100,100,0,0,0.961965735847954,0.999570456339823,0.000107185360998847,0.0129967904499967
S00,D2,500,100,100,100,0,0,0.960218862389207,0.999574520377802,6.16882840852324e-05,0.0132982331902247
S00,D3,500,100,100,100,0,0,0.965701590383642,0.999560965403691,0.00027327128884849,0.0123202207987049
S00,D4,500,100,100,100,0,0,0.963934177571893,0.99958220332481,0.000551486571893643,0.012665353520657
