product,true_auc_ratio,auc_se_log,true_cmax_ratio,cmax_se_log,n_subjects
311,0.667094528585435,0.00284574774752466,0.68536333623998,0.00251624265477133,1000
312,1.31108518326063,0.00100135261528891,1.12421294982427,0.000932979868075909,1000
313,0.894492272742727,0.00111555245497239,1.04295207269898,0.000856799132057973,1000
314,1.1275046219902,0.00047249969795417,0.996913442912951,0.000362323822697668,1000
315,1.27015396012533,0.000835588188605164,1.19368370070022,0.000922573889926546,1000
316,1.02990597303997,0.000921980006086046,1.1085939354356,0.000634260905907293,1000
317,1.26369384971125,0.00116611014256974,1.15398236881147,0.00059738746812886,1000
318,0.672993095074332,0.00173031886380522,0.906040725071637,0.000638283777238914,1000
319,1.07942395625138,0.00045181372714909,0.959644056127114,0.000583805067738884,1000
320,1.27016660667786,0.00177729243862838,1.11070170814983,0.00117727413482737,1000
321,0.897123899747019,0.00079993018432788,1.07828214666617,0.000329544539374372,1000
322,1.38080341305725,0.00107739740432655,1.26984052444383,0.000718235764146907,1000
323,1.30656093047038,0.000769554276733681,1.27060764299866,0.00064065063584566,1000
324,1.09481656964308,0.000288103955778338,1.26522680204564,0.000126013532336837,1000
325,1.32386636247651,0.00150636242676321,1.10498116849781,0.00120674988755026,1000
326,0.835810557020261,0.00306065916453578,0.792112218610353,0.00193048731607287,1000
327,0.957170806498384,0.00104776805560345,1.10936943451689,0.00102882007021026,1000
328,0.913192526008932,0.00108131825270928,0.921652979384095,0.000709616875780462,1000
329,0.90614620491925,0.000810862945317258,0.887121704560099,0.000811243365971798,1000
330,0.699201063854113,0.000737313055397419,0.774660280202203,0.000563847764549759,1000
331,1.21257968816654,0.00182540836352883,0.977924601151343,0.000709170474445755,1000
332,1.43042269186938,0.00171617157124291,1.29120987202207,0.000987178426615015,1000
333,1.02447198553659,0.000655323651673836,0.86962444046848,0.000528550092038257,1000
334,1.40225156973859,0.00115332558311606,1.43761372855471,0.00131921002420942,1000
335,0.57208779026585,0.000975086112222539,0.791508239594743,0.000813963785665682,1000
336,0.802062912606056,0.00128144959399246,0.788447329126159,0.000984219583934738,1000
337,1.22267364762391,0.00134849616350357,1.10618874596111,0.000830589356276397,1000
338,0.721400479983887,0.000628443037340535,0.865335231582007,0.00020323631042742,1000
339,0.697753702009451,0.00429269522839825,0.773125554562032,0.00341741271692601,1000
340,0.583506551941675,0.00292426281838729,0.684725290052841,0.00217766230876446,1000
341,1.06752464635689,0.00212439575906854,1.09464421221456,0.000996755707945921,1000
342,0.766330819168517,0.00253113393347045,0.755487841502985,0.00177997504282767,1000
343,1.17584229898994,0.000729568997472814,1.0782458403285,0.000576448790745009,1000
344,0.968056649216113,0.000769110223017464,1.04371550300673,0.000495176569291633,1000
345,1.33995111944898,0.00253526101558946,1.31756938242934,0.00141866236825309,1000
346,0.60135570225249,0.00290986401055891,0.798885900270447,0.00169484279243197,1000
347,0.83096519095146,0.0024060601099695,0.929123622799763,0.00116978155404893,1000
348,0.992976285843394,0.000604902657572009,0.977789051830932,0.000647095431677002,1000
349,1.32916361832005,0.000885274676729032,1.38655067406963,0.00115010367600376,1000
350,1.41225649327709,0.00143478108512633,1.42160506970724,0.00134262221372754,1000
351,0.942109491867696,0.0002512870225915,1.1172845112027,0.000116997700967246,1000
352,0.961151745334587,0.00199084477048724,0.99509830404877,0.0011649243218108,1000
353,1.06063795134549,0.00224252304392619,1.09362180037511,0.00132934786109028,1000
354,1.10840047339873,0.000790888811789287,0.858179516134999,0.000576463000687321,1000
