model,scenario,region,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,config,family,rule,flag_set,label,n_trials,n_pass,pass_pct,lo,hi,gt5_point,gt5_lower,source,note
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,P2,P2,AUClast,-,P2,20000,1036,5.18,4.88136778412433,5.49584632794489,TRUE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,G2_Aii,G2,A,(ii),G2-A(ii),20000,212,1.06,0.92717174481956,1.21162474435196,FALSE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,G2_B,G2,B,(i)=(ii),G2-B,20000,742,3.71,3.45681837799815,3.98096032007602,FALSE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,G2_Cii,G2,C,(ii),G2-C(ii),20000,1001,5.005,4.71135239078929,5.31592893389957,TRUE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,G2_Ai,G2,A,(i),G2-A(i),20000,459,2.295,2.09644795684225,2.5118742032707,FALSE,FALSE,oc_rejudge_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,G2_Ci,G2,C,(i),G2-C(i),20000,925,4.625,4.34253528496361,4.92489198712789,FALSE,FALSE,oc_rejudge_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),20000,213,1.065,0.931840850549954,1.21695371826101,FALSE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,20000,745,3.725,3.47130737580164,3.99646556119084,FALSE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),20000,1005,5.025,4.73077764239779,5.33649600084882,TRUE,FALSE,oc_trials_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),20000,461,2.305,2.10600558953324,2.52231272985858,FALSE,FALSE,oc_rejudge_be+oc_trials_ext_be,""
k2020,V2_up_080,boundary,V2,up,0.8,2.27730854120339,0.79979742585522,0.890882568755657,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),20000,930,4.65,4.36678365590299,4.95063401438571,FALSE,FALSE,oc_rejudge_be+oc_trials_ext_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,P2,P2,AUClast,-,P2,10000,276,2.76,2.4566008678009,3.09967929826063,FALSE,FALSE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,G2_Aii,G2,A,(ii),G2-A(ii),10000,2329,23.29,22.4719164293625,24.128596763599,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,G2_B,G2,B,(i)=(ii),G2-B,10000,1187,11.87,11.2506731914859,12.5186105242619,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,G2_Cii,G2,C,(ii),G2-C(ii),10000,318,3.18,2.85366561178867,3.54229199564149,FALSE,FALSE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,G2_Ai,G2,A,(i),G2-A(i),10000,1737,17.37,16.6400318066205,18.1250279270499,TRUE,TRUE,oc_rejudge_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,G2_Ci,G2,C,(i),G2-C(i),10000,424,4.24,3.86232411269903,4.65281941818529,FALSE,FALSE,oc_rejudge_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,2332,23.32,22.5015338804707,24.1589562725886,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,1187,11.87,11.2506731914859,12.5186105242619,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,318,3.18,2.85366561178867,3.54229199564149,FALSE,FALSE,oc_trials_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,1737,17.37,16.6400318066205,18.1250279270499,TRUE,TRUE,oc_rejudge_be,""
k2020,Vmax_up_080,boundary,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,424,4.24,3.86232411269903,4.65281941818529,FALSE,FALSE,oc_rejudge_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,P2,P2,AUClast,-,P2,10000,0,0,0,0.0383998370676596,FALSE,FALSE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,G2_Aii,G2,A,(ii),G2-A(ii),10000,0,0,0,0.0383998370676596,FALSE,FALSE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,G2_B,G2,B,(i)=(ii),G2-B,10000,0,0,0,0.0383998370676596,FALSE,FALSE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,G2_Cii,G2,C,(ii),G2-C(ii),10000,0,0,0,0.0383998370676596,FALSE,FALSE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,G2_Ai,G2,A,(i),G2-A(i),10000,0,0,0,0.0383998370676596,FALSE,FALSE,oc_rejudge_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,G2_Ci,G2,C,(i),G2-C(i),10000,0,0,0,0.0383998370676596,FALSE,FALSE,oc_rejudge_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,3653,36.53,35.5915890377664,37.4787558783396,TRUE,TRUE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,1623,16.23,15.5203007650136,16.9656344849419,TRUE,TRUE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,415,4.15,3.7763827388616,4.55882991172945,FALSE,FALSE,oc_trials_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,3812,38.12,37.1728154228553,39.076308378432,TRUE,TRUE,oc_rejudge_be,""
k2020,ka_down_080,boundary,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,501,5.01,4.59944054659201,5.45511162680147,TRUE,FALSE,oc_rejudge_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,P2,P2,AUClast,-,P2,10000,377,3.77,3.41408822781961,4.16141626153315,FALSE,FALSE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,G2_Aii,G2,A,(ii),G2-A(ii),10000,588,5.88,5.43563781310876,6.35824620311974,TRUE,TRUE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,G2_B,G2,B,(i)=(ii),G2-B,10000,483,4.83,4.42685286446095,5.26783754834597,FALSE,FALSE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,G2_Cii,G2,C,(ii),G2-C(ii),10000,411,4.11,3.7382024827491,4.5170408877116,FALSE,FALSE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,G2_Ai,G2,A,(i),G2-A(i),10000,425,4.25,3.87187616540763,4.66325968550928,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,G2_Ci,G2,C,(i),G2-C(i),10000,430,4.3,3.91964531102177,4.71545214005807,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,588,5.88,5.43563781310876,6.35824620311974,TRUE,TRUE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,483,4.83,4.42685286446095,5.26783754834597,FALSE,FALSE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,411,4.11,3.7382024827491,4.5170408877116,FALSE,FALSE,oc_trials_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,425,4.25,3.87187616540763,4.66325968550928,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_up_080,boundary,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,430,4.3,3.91964531102177,4.71545214005807,FALSE,FALSE,oc_rejudge_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,P2,P2,AUClast,-,P2,10000,341,3.41,3.07180293534988,3.78397803282977,FALSE,FALSE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,G2_Aii,G2,A,(ii),G2-A(ii),10000,788,7.88,7.36796177532672,8.42438624741908,TRUE,TRUE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,G2_B,G2,B,(i)=(ii),G2-B,10000,505,5.05,4.63781434893128,5.49670710459255,TRUE,FALSE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,G2_Cii,G2,C,(ii),G2-C(ii),10000,386,3.86,3.49980782081717,4.25562754882887,FALSE,FALSE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,G2_Ai,G2,A,(i),G2-A(i),10000,618,6.18,5.72467395708813,6.66897966011797,TRUE,TRUE,oc_rejudge_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,G2_Ci,G2,C,(i),G2-C(i),10000,417,4.17,3.79547656788071,4.57972072277551,FALSE,FALSE,oc_rejudge_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,894,8.94,8.39643468487857,9.51509926132139,TRUE,TRUE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,518,5.18,4.7625801936872,5.63184142026025,TRUE,FALSE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,390,3.9,3.53792328169027,4.29748136808611,FALSE,FALSE,oc_trials_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,658,6.58,6.11054238657852,7.08280403193103,TRUE,TRUE,oc_rejudge_be,""
k2020,F_up_125,boundary,F,up,1.25,1.15294080629446,1.25037238459433,1.17607904174935,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,424,4.24,3.86232411269903,4.65281941818529,FALSE,FALSE,oc_rejudge_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,P2,P2,AUClast,-,P2,10000,272,2.72,2.4188809476051,3.05742993832608,FALSE,FALSE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,G2_Aii,G2,A,(ii),G2-A(ii),10000,2760,27.6,26.7325907809694,28.484612346037,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,G2_B,G2,B,(i)=(ii),G2-B,10000,566,5.66,5.22389145171841,6.13016152379319,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,G2_Cii,G2,C,(ii),G2-C(ii),10000,396,3.96,3.59511660638812,4.36024196358378,FALSE,FALSE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,G2_Ai,G2,A,(i),G2-A(i),10000,969,9.69,9.12558409555618,10.2853738530878,TRUE,TRUE,oc_rejudge_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,G2_Ci,G2,C,(i),G2-C(i),10000,409,4.09,3.71911609003269,4.49614264036283,FALSE,FALSE,oc_rejudge_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,2761,27.61,26.7424888159396,28.4947066310993,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,566,5.66,5.22389145171841,6.13016152379319,TRUE,TRUE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,396,3.96,3.59511660638812,4.36024196358378,FALSE,FALSE,oc_trials_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,969,9.69,9.12558409555618,10.2853738530878,TRUE,TRUE,oc_rejudge_be,""
k2020,Vmax_down_125,boundary,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,409,4.09,3.71911609003269,4.49614264036283,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,P2,P2,AUClast,-,P2,10000,368,3.68,3.32842585465914,4.06714775440034,FALSE,FALSE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,G2_Aii,G2,A,(ii),G2-A(ii),10000,1002,10.02,9.44675352131366,10.6239509884056,TRUE,TRUE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,G2_B,G2,B,(i)=(ii),G2-B,10000,392,3.92,3.55698505848916,4.31840423135239,FALSE,FALSE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,G2_Cii,G2,C,(ii),G2-C(ii),10000,417,4.17,3.79547656788071,4.57972072277551,FALSE,FALSE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,G2_Ai,G2,A,(i),G2-A(i),10000,447,4.47,4.08216837142981,4.892798520204,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,G2_Ci,G2,C,(i),G2-C(i),10000,370,3.7,3.34745689092521,4.08810135819944,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,1002,10.02,9.44675352131366,10.6239509884056,TRUE,TRUE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,392,3.92,3.55698505848916,4.31840423135239,FALSE,FALSE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,417,4.17,3.79547656788071,4.57972072277551,FALSE,FALSE,oc_trials_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,447,4.47,4.08216837142981,4.892798520204,FALSE,FALSE,oc_rejudge_be,""
k2020,ke_down_125,boundary,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,370,3.7,3.34745689092521,4.08810135819944,FALSE,FALSE,oc_rejudge_be,""
k2020,S00,identical,-,-,1,1,1,1,P2,P2,AUClast,-,P2,10000,9900,99,98.7853017744885,99.1770663851852,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,G2_Aii,G2,A,(ii),G2-A(ii),10000,9888,98.88,98.6541590683063,99.0683012509764,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,G2_B,G2,B,(i)=(ii),G2-B,10000,9943,99.43,99.2622795040472,99.5597584170277,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,G2_Cii,G2,C,(ii),G2-C(ii),10000,9913,99.13,98.9281775263915,99.2940907937058,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,G2_Ai,G2,A,(i),G2-A(i),10000,9919,99.19,98.9944512308792,99.3477710094137,TRUE,TRUE,oc_rejudge_be,""
k2020,S00,identical,-,-,1,1,1,1,G2_Ci,G2,C,(i),G2-C(i),10000,9922,99.22,99.0276767833088,99.3745224170818,TRUE,TRUE,oc_rejudge_be,""
k2020,S00,identical,-,-,1,1,1,1,AUCinf_Aii,AUCinf_only,A,(ii),AUCinf-A(ii),10000,9889,98.89,98.6650634087687,99.0773892305465,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,AUCinf_B,AUCinf_only,B,(i)=(ii),AUCinf-B,10000,9944,99.44,99.2735569484627,99.5684732926448,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,AUCinf_Cii,AUCinf_only,C,(ii),AUCinf-C(ii),10000,9914,99.14,98.939207480641,99.3030531594889,TRUE,TRUE,oc_trials_be,""
k2020,S00,identical,-,-,1,1,1,1,AUCinf_Ai,AUCinf_only,A,(i),AUCinf-A(i),10000,9920,99.2,99.0055195654451,99.3566949948803,TRUE,TRUE,oc_rejudge_be,""
k2020,S00,identical,-,-,1,1,1,1,AUCinf_Ci,AUCinf_only,C,(i),AUCinf-C(i),10000,9923,99.23,99.0387659247503,99.3834255956728,TRUE,TRUE,oc_rejudge_be,""
