scenario,config,n_trials,pass_pct,lo,hi,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,model
Vmax_up_080,G2,10000,22.46,21.6527345082812,23.2884161219756,Vmax,up,0.8,1.39486202241965,0.799417254503779,0.93845337546823,k2016
Vmax_up_080,AUClast_only,10000,2.25,1.97714552453257,2.55952631986704,Vmax,up,0.8,1.39486202241965,0.799417254503779,0.93845337546823,k2016
Vmax_up_080,AUCinf_only,10000,22.52,21.711937131225,23.3491674192274,Vmax,up,0.8,1.39486202241965,0.799417254503779,0.93845337546823,k2016
ka_down_080,P2,10000,0,0,0.0383998370676596,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ka_down_080,F3A,10000,0,0,0.0383998370676596,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ka_down_080,F3B,10000,0,0,0.0383998370676596,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ka_down_080,F3C,10000,0,0,0.0383998370676596,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ka_down_080,G2,10000,0,0,0.0383998370676596,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ka_down_080,AUClast_only,10000,4.74,4.34061872899106,5.17414080352259,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ka_down_080,AUCinf_only,10000,35.84,34.9057397695534,36.7851350643042,ka,down,0.8,0.440433361793372,0.799297411482507,0.631952944916229,k2016
ke_down_125,P2,10000,3.37,3.03383376227813,3.74197792577116,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_down_125,F3A,10000,2.24,1.96777955898322,2.54889996538381,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_down_125,F3B,10000,2.94,2.62655482136773,3.28958710528035,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_down_125,F3C,10000,3.23,2.90104779296325,3.59487141462984,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_down_125,G2,10000,6.95,6.46792901937774,7.46513324033752,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_down_125,AUClast_only,10000,3.37,3.03383376227813,3.74197792577116,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_down_125,AUCinf_only,10000,6.95,6.46792901937774,7.46513324033752,ke,down,1.25,0.632567348266282,1.24933521039854,1.06710162104024,k2016
ke_up_080,P2,10000,3.67,3.31891143201197,4.05666985701492,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
ke_up_080,F3A,10000,2.29,2.01462421562277,2.60201690890719,ke,up,0.8,1.47110350143772,0.800334236753497,0.929468091140586,k2016
