schedule,n,reliable_gain_pp,reliable_gain_lo,reliable_gain_hi,reliable_mcnemar_p,extrap_gt20_change_pp,extrap_gt20_only_ref,extrap_gt20_only_sched,extrap_gt20_mcnemar_p,extrap_gt20_ratio,lambda_ok_change_pp,extrap_true_median_change,auclast_err_inf_sd_ratio,c_gain_boot_lo,c_gain_boot_hi,d_ratio_boot_lo,d_ratio_boot_hi,d_n_ref,d_n_sched,d_n_subjects
Bminus,20000,-1.815,-2.08022504119733,-1.54977495880267,3.62484303171834e-42,0.31,1,63,7.04731412115577e-18,1.28703703703704,-0.01000000000001,0,1.00108638746503,-2.09,-1.544875,1.21030042918455,1.37363150867824,216,278,20000
D1,20000,-0.595,-1.06991181911993,-0.120088180880074,0.0148877493928824,-0.085,18,1,7.62939453125001e-05,0.921296296296296,0.0399999999999956,0,0.997660513299821,-1.035,-0.115,0.87962962962963,0.958115183246073,216,199,20000
D2,20000,-0.27,-0.74547393318778,0.20547393318778,0.2746640501342,-0.0750000000000001,19,4,0.00259947776794434,0.930555555555556,0.0399999999999956,0,0.997766344452451,-0.735,0.195,0.886952420016407,0.971911424971123,216,201,20000
D3,20000,1.69,1.06938151922704,2.31061848077296,1.03294507105563e-07,-0.43,91,5,1.63057072006108e-21,0.601851851851852,0.514999999999999,0,0.983721941579769,1.069875,2.31525,0.531635680379747,0.66816412987237,216,130,20000
D4,20000,-0.83,-1.28151614525892,-0.378483854741083,0.000341158359423703,-0.08,17,1,0.00014495849609375,0.925925925925926,0.0299999999999967,0,0.998043651671496,-1.295125,-0.38,0.889998803827751,0.961874400383754,216,200,20000
