variant,model_label,model_label_en,schedule,grp,n,n_subjects,pct_of_subjects,pct_of_B0_reliable,window_B0_median,window_median,HL_B0_median,HL_median,lower_B0_median,lower_median,upper_B0_median,upper_median,npts_B0_median,npts_median,span_B0_median,span_median,rsq_B0_median,rsq_median,d_window_median,d_HL_median,d_lower_median,d_upper_median,d_npts_median,d_rsq_median,window_unchanged_pct,window_shorter_pct,window_longer_pct,HL_longer_pct,HL_shorter_pct,lower_later_pct,upper_later_pct,npts_fewer_pct,npts3_B0_pct,npts3_pct,rsq_higher_pct,mean_dlog_window,mean_dlog_HL,mean_dlog_span,window_with_added_day_pct,HL_lt1_pct,other_flag_pct,nominal_map_consistent_pct,window_share_of_dlog_span
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D1,stayed_reliable,14960,20000,74.8,89.1378180301496,15.0920382695622,14.1457520776894,5.53712301969163,4.50648480864065,14.2462279947358,20.8448253574315,35.2878734034021,37.6299999845214,3,4,3.18283053160913,3.23702578367753,0.935880648003551,0.934446065742406,0,0,0,0,0,0,43.0614973262032,32.9946524064171,16.6176470588235,11.4505347593583,45.4879679144385,32.8342245989305,30.1403743315508,15.5882352941176,53.0882352941176,49.4919786096257,26.096256684492,-0.214001310477256,-0.221386978690375,0.00738566821311911,56.8716577540107,0.00668449197860963,0,99.1377005347594,
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D1,gained_from_span,616,20000,3.08,,13.6138511917088,17.2595532694832,7.55378557442933,6.30670890710088,21.6901906619314,21.2822949995752,35.2361516191158,38.5608185427263,3,4,1.82408912016395,2.91690012619068,0.988813306061088,0.92341043428304,3.64391410606913,-1.38479693903021,0,3.16808566241525,1,-0.0549505618147759,0,24.6753246753247,74.1883116883117,20.2922077922078,79.7077922077922,24.8376623376623,87.1753246753247,2.27272727272727,94.3181818181818,19.3181818181818,14.7727272727273,0.26663335729823,-0.263559649476997,0.530193006775227,100,0,0,99.1883116883117,0.502898668769631
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D2,lost_span,1025,20000,5.125,6.10737055353632,20.7064343821257,6.78895412804559,6.99048824298054,4.11226307187782,21.8778898082674,38.1916301958263,42.534979891032,44.7737348675728,4,3,2.86493692408807,1.7638766076496,0.950222813702664,0.988643379418336,-13.4501932216808,-2.76940783822211,14.2160843815655,0,-1,0.0305351559770536,0,99.0243902439025,0,4.29268292682927,95.7073170731707,98.5365853658537,45.9512195121951,56.4878048780488,39.5121951219512,90.8292682926829,84.390243902439,-1.05223550498185,-0.508484842155648,-0.543750662826207,99.609756097561,0,0.0975609756097561,99.3170731707317,1.93514339736661
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D2,stayed_reliable,15064,20000,75.32,89.7574927009474,15.1294524099794,14.0489905723371,5.55643118670643,4.36716321259187,14.2489145822474,20.9726241871249,35.3102665499318,37.6552131585777,3,4,3.16973208521167,3.25523330003235,0.93586076901413,0.932747551330145,0,0,0,0,0,0,42.7642060541689,34.9243228890069,17.2265002655337,9.61232076473712,47.623473181094,34.8247477429634,34.9044078597982,16.4232607541158,52.8013807753585,49.6946362187998,24.7477429633563,-0.242310680288899,-0.256173693036485,0.0138630127475855,57.1694105151354,0.00663834306956984,0,99.0507169410515,
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D2,gained_from_span,677,20000,3.385,,13.6256618346088,16.997280664742,7.57395189472609,6.16856905363479,21.8024537228048,21.6106822472066,35.4671199261211,38.7331016389653,3,4,1.82088968333281,2.88570393558054,0.988847184702305,0.922818841405643,3.39797882270068,-1.51093944741391,0,3.23092494858429,1,-0.0575577499160379,0,27.3264401772526,71.9350073855244,16.6912850812408,83.3087149187592,28.2127031019202,91.5805022156573,2.21565731166913,94.0915805022157,20.2363367799114,13.8847858197932,0.222290453808176,-0.302868156570616,0.525158610378792,100,0,0,99.261447562777,0.423282508208025
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D3,lost_span,1606,20000,8.03,9.56920693558958,20.1972980095889,6.68390841293149,6.71518679530463,3.94455449721538,20.7126676912885,34.6615822615568,41.2111403229646,41.2801413093694,4,3,2.80710808231682,1.7689248973538,0.951507921128774,0.989622387277137,-12.643077776127,-2.69056359785385,13.4596763812006,1.31877893954515,-1,0.029917806640681,0,99.3773349937734,0,3.17559153175592,96.8244084682441,99.06600249066,51.4321295143213,51.9302615193026,44.3960149439601,90.4109589041096,82.0672478206725,-1.02907053979257,-0.512827262685592,-0.516243277106981,99.813200498132,0,0.062266500622665,99.5018679950187,1.99338293674151
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D3,stayed_reliable,14387,20000,71.935,85.7236489304654,15.1300576985814,10.5493380762637,5.51950586829434,3.50708246081396,20.0833612615243,28.0317855556496,35.4294511191547,37.9458423624747,3,4,3.20036986896388,3.23919399398427,0.935264922487628,0.934852794725526,-4.77148464554921,-1.30623386605055,6.3562151347287,0,0,0,12.4139848474317,58.1844720928616,21.0537290609578,13.9500938347119,73.6359213178564,58.2122749704595,49.961771043303,25.0017376798499,52.7420588030861,46.8617501911448,40.1890595676653,-0.419952813184925,-0.418024256052965,-0.00192855713195942,87.5651629943699,0.0139014387989157,0,98.9434906512824,
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D3,gained_from_span,1046,20000,5.23,,13.723109569517,16.5677470231894,7.7234356255755,5.78066272440552,20.8167202149052,21.2070811188314,34.4431362806354,37.7924403029028,3,5,1.82113103081478,2.79869775051278,0.986311146440262,0.922034916796373,2.87665144866332,-2.21272176338498,0,3.27146683516912,1,-0.0508971681793079,0,37.7629063097514,61.7590822179732,10.2294455066922,89.7705544933078,40.0573613766731,94.0726577437859,5.16252390057361,88.527724665392,26.5774378585086,21.3193116634799,0.0720888901793314,-0.421291977671692,0.493380867851024,100,0,0,99.0439770554493,0.146112050297619
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D4,lost_span,1148,20000,5.74,6.84025501996068,20.8474083403125,6.91828067949973,7.07965802094973,4.23292306288547,27.1315814186819,39.6787330897059,48.1565840658732,48.1534755432513,4,3,2.92530676547353,1.71202435192343,0.945434800247077,0.989792910381802,-13.6611839917023,-2.61432206658101,13.8775151907466,0,-1,0.0330695036422403,0,99.2160278745645,0,4.61672473867596,95.383275261324,98.7804878048781,10.7142857142857,60.7142857142857,36.1498257839721,91.0278745644599,88.6759581881533,-1.0602343431131,-0.475494411617734,-0.584739931495362,99.5644599303136,0,0.174216027874564,99.5644599303136,1.81317246523894
struct2020,구조: Kovalenko 2020 Model 1 (transit),Kovalenko 2020 Model 1,D4,stayed_reliable,14993,20000,74.965,89.3344455699219,15.075531931594,14.2719287788495,5.51883413032423,4.70694724301144,14.2480609928025,20.5375587102026,35.2601120537147,38.0927815590985,3,4,3.17545765771124,3.25294031554291,0.936525389456972,0.933065971281776,0,0,0,0,0,0,49.4697525511906,27.5395184419396,12.8059761221904,14.2066297605549,36.3236176882545,27.3927832988728,21.2032281731475,13.8131127859668,53.2181684786234,49.6164876942573,22.4838257853665,-0.17750554551892,-0.192269753913342,0.014764208394422,50.4635496565064,0.013339558460615,0,99.1129193623691,
