weight_shape,schedule,extrap_median,extrap_true_median,reliable_pct,lambda_ok_pct,extrap_gt20_pct
uniform_50_115,B0,2.86607174500394,0.695300430249368,84.89,97.965,1.41887408768438
uniform_50_115,XV_B0_dens,2.25715459423027,0.469499568588633,84.755,98,1.38775510204082
uniform_50_115,XV_prev,2.88371525629757,0.695300430249368,86.29,98.425,1.43256286512573
uniform_50_115,XV_prev_dens,2.28265984967238,0.469499568588633,86.08,98.455,1.40673404093241
normal78_sd13_50_115,B0,2.81410468006421,0.689077826380663,85.735,98.345,1.11342722049926
normal78_sd13_50_115,XV_B0_dens,2.19060986298001,0.459069357493308,85.59,98.355,1.10314676427228
normal78_sd13_50_115,XV_prev,2.83548673448294,0.689077826380663,86.955,98.77,1.13394755492558
normal78_sd13_50_115,XV_prev_dens,2.21735893310462,0.459069357493308,86.835,98.775,1.12376613515566
