weight_shape,endpoint,KM10,S00,rel_pct
normal78_sd13_50_115,AUCinf_reliable,0.98928710044828,1.00264155775197,-1.33192736730653
normal78_sd13_50_115,AUCinf_true,1.00998376373072,1.00339870477873,0.656275408830664
normal78_sd13_50_115,AUClast,1.01337552561607,1.00398103299613,0.93572411342242
normal78_sd13_50_115,Cmax,1.00544691712089,1.00393378740671,0.150720070701849
uniform_50_115,AUCinf_reliable,0.987083186244486,1.00306405796494,-1.59320549804952
uniform_50_115,AUCinf_true,1.00941788603636,1.00248756725034,0.691312193030247
uniform_50_115,AUClast,1.01263964450855,1.00268319770572,0.992980317772685
uniform_50_115,Cmax,1.00603525605914,1.00439369677852,0.16343783178705
