id,AUClast_sim_prev,ratio_prev,cv_prev,Cmax_ratio_prev,schedule,AUClast_sim_new,ratio_new,cv_new,Cmax_ratio_new,pass_mean,ratio_change
Cohen2022_200mg_AI,260.547504494532,0.837773326348977,46.1356173350815,0.943797307130175,cohen_d42,260.490574980101,0.837590273247914,46.16206091536,0.943797307130175,,-0.000183053101063035
Cohen2022_200mg_PFSS,259.150089485104,0.912500315088394,46.8719723907629,1.00557532322594,cohen_d42,259.080680220765,0.9122559162703,46.9153115036519,1.00557532322594,,-0.000244398818093572
PKM14271_200mg_reference,277.089869378059,0.857863372687488,47.1599253950885,0.935633660238954,pkm14271,276.838174030712,0.857084130126043,47.2605528100831,0.935633660238954,,-0.000779242561444904
PKM14271_200mg_test,277.583291949225,0.818829769761724,47.6072835795789,0.921931092976,pkm14271,277.348002482198,0.818135700537457,47.6591051137228,0.921931092976,,-0.000694069224266736
clot300_chinese,743.673678789447,0.938981917663443,40.847778253601,1.1604310515596,clot,743.580375760288,0.938864110808444,40.8734169430078,1.1604310515596,TRUE,-0.00011780685499907
clot300_japanese_TDU12265,698.149603917837,0.997356577025482,40.5127743609601,1.07598044360162,tdu12265,702.072113021469,1.00296016145924,39.6962055645632,1.07915142574032,TRUE,0.00560358443375986
clot300_nonasian_pooled,571.004274536646,1.04964021054531,41.1089603378916,1.1140597311489,as0907+pkm12350+pkm14161,565.881057601937,1.0402225323565,41.2594459135268,1.11625688148217,TRUE,-0.00941767818880734
clot600_chinese,2059.14647203655,0.975898801913056,36.0798591962185,1.22406261759367,clot,2059.1515173697,0.975901193066209,36.0797592535654,1.22406261759367,TRUE,2.39115315314731e-06
clot600_japanese,1899.29080468686,1.06701730600385,36.4918698840519,1.26301422036678,tdu12265,1901.59684727104,1.06831283554553,36.0345718564427,1.26972180725227,TRUE,0.00129552954167789
