scenario,schedule,n_trials,pass_both_primary,agree_last_infrel,agree_last_infall,last_pass_infrel_fail,last_fail_infrel_pass,cor_logGMR_last_infrel,cor_logGMR_last_true,dlogGMR_last_minus_infrel_mean,dlogGMR_last_minus_infrel_sd
S00,B0,500,100,99.6,100,0.4,0,0.857375974070888,0.999616300895651,0.00024434255584345,0.0253260908484744
S00,Bminus,500,100,99.6,100,0.4,0,0.851534283929243,0.999483222918873,-0.000274340761541225,0.0259983532684238
S00,D1,500,100,100,100,0,0,0.785787462742214,0.999570456339823,-0.000891640140521836,0.0307709919221269
S00,D2,500,100,99.6,100,0.4,0,0.79059055606831,0.999574520377802,-0.000400984596824345,0.0306604732993904
S00,D3,500,100,99.4,100,0.6,0,0.789177785283505,0.999560965403691,-0.000844344363834619,0.0316234554435697
S00,D4,500,100,100,100,0,0,0.786499512521994,0.99958220332481,-0.00160193319585271,0.0309826425743843
