schedule,n_points,added_points,added_visits_total,a_width_B0_pp,a_width_pp,a_mean_width_rel_decrease,a_paired_lo,a_paired_hi,b_ke110_pass_B0,b_ke110_pass,b_ke110_gain_pp,b_discordant_trials,b_paired_lo,b_paired_hi,c_reliable_B0,c_reliable,c_reliable_gain_pp,d_extrap20_B0,d_extrap20,d_extrap20_ratio,d_mcnemar_p,c_gain_boot_lo,c_gain_boot_hi,d_ratio_boot_lo,d_ratio_boot_hi,d_n_ref,d_n_sched,d_abs_change_per_arm,crit_a,crit_b,crit_c,crit_d,recommend,a_label,n_criteria_evaluable
D2,16,3,780,16.2612153263094,16.3322956241969,-0.00437115532025767,-0.0045253669478839,-0.00422053660811799,96.4,96,-0.399999999999991,2,-0.953805778693159,0.153805778693158,94.26,93.795,-0.465,0.542822677925211,0.527664706769184,0.972075648692564,0.25,-0.755,-0.135,0.935994495412844,1,108,105,-0.01755,FALSE,FALSE,FALSE,FALSE,FALSE,확대,4
