scenario,schedule,endpoint,n_trials,pass_rate,GMR_mean,GMR_sd,logGMR_sd,width_mean_pp,width_p95_pp,n_R_mean,n_T_mean
F090,B0,Cmax,500,77.4,0.883624084344914,0.0372397181328222,0.04202907248975,12.127855316294,13.4972271979075,117,117
F090,B0,AUClast,500,26.4,0.841329478045834,0.0412949892609207,0.0490519941695283,13.5010621356845,15.1483533672794,117,117
F090,B0,AUCinf_all,500,32,0.848714164462344,0.0393140472675918,0.0462954927045657,13.0312936948757,14.5635336463246,115.858,115.15
F090,B0,AUCinf_reliable,500,33.4,0.85224962609851,0.0414692453845182,0.0486558862362309,13.9933059715732,15.7260530678726,99.108,96.176
F090,B0,AUCinf_true,500,30.4,0.843166853735598,0.0387795418509736,0.0459667508620859,12.7571728889254,14.2966843120697,117,117
F090,Bminus,Cmax,500,77.4,0.883624084344914,0.0372397181328222,0.04202907248975,12.127855316294,13.4972271979075,117,117
F090,Bminus,AUClast,500,27.8,0.84232964617302,0.0410072472385929,0.0486577673782272,13.4112401898672,15.0428994853775,117,117
F090,Bminus,AUCinf_all,500,31.2,0.847073123023717,0.0399043223877055,0.0470806781541414,13.2349373876272,14.8844776035563,115.806,115.092
F090,Bminus,AUCinf_reliable,500,31.4,0.850909438432238,0.0427820198298421,0.0502622798700783,14.1622281813398,15.9664470841959,98.89,95.876
F090,Bminus,AUCinf_true,500,30.4,0.843166853735598,0.0387795418509736,0.0459667508620859,12.7571728889254,14.2966843120697,117,117
F090,D1,Cmax,500,77.4,0.883622011494892,0.0372405289611312,0.0420299930207013,12.1277215838353,13.4972271979075,117,117
F090,D1,AUClast,500,26,0.840885621695852,0.0414113497959486,0.0492167423666341,13.5433181275672,15.1955626187237,117,117
F090,D1,AUCinf_all,500,33.4,0.849135383095902,0.0391824030296871,0.0461017533845892,12.9663804049185,14.4689464776696,115.94,115.276
F090,D1,AUCinf_reliable,500,34.6,0.852262714596845,0.0414363969821289,0.0486813604178022,13.8240973311507,15.5214769761772,100.93,97.442
F090,D1,AUCinf_true,500,30.4,0.843166853735598,0.0387795418509736,0.0459667508620859,12.7571728889254,14.2966843120697,117,117
F090,D2,Cmax,500,77.4,0.883622011494892,0.0372405289611312,0.0420299930207013,12.1277215838353,13.4972271979075,117,117
F090,D2,AUClast,500,25.8,0.840834671961203,0.0414273647284849,0.0492405230866923,13.5513710810279,15.2013309992036,117,117
F090,D2,AUCinf_all,500,33.6,0.849423385486085,0.0391274773000365,0.0460225096172109,12.9405948049319,14.4483560491374,115.946,115.288
