scenario,schedule,arm,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,flag_rsq_pct,flag_extrap_pct,flag_span_pct,reliable_no_span_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo,n_reliable,n_dropout,wt_retained_mean,wt_dropout_mean,wt_dropout_median,trial
F085,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
F085,B0,T,117,28.8708739143843,20.3688776626185,44.1816929868819,,96.9846153846154,83.2136752136752,75.1965811965812,13.7709401709402,2.3948717948718,11.2649572649573,82.0102564102564,3.085,56.2725860178988,3.45062076112153,15.1921593059082,2.46835002843377,0.869391298881024,4.74609463503757,0.00170940170940171,-0.0299783915519818,0.0964692921249319,0.0978510070873051,-0.0443780323040379,414.491735593816,41.5350368066931,447.473797961412,29.8372649106115,35.4385236506128,31.5513222461271,459.661593647353,435.583741230342,87.98,29.02,74.7209603687184,75.7974132996263,75.9652394584421,250.5
F090,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
F090,B0,T,117,31.6284055288024,20.5963256964272,46.3180561682438,,97.6803418803419,84.4188034188034,76.9982905982906,13.2615384615385,1.83076923076923,10.225641025641,83.4888888888889,3.164,54.7398752459617,3.20444595092908,13.9333329167638,1.87384075642285,0.795787269573701,4.25658646598798,0,-0.029144384296694,0.0956837647015195,0.0967581700041851,-0.0419099851368251,456.872609389454,40.8950674586455,492.307224713751,31.9585640737669,34.8647633438779,33.7438447251468,501.288494662721,478.868326753526,90.088,26.912,74.7644700537111,75.7319888019542,75.8702853643567,250.5
F097,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
F097,B0,T,117,34.3981338535668,21.0814661681642,48.9534301555974,,98.365811965812,86.1367521367521,79.4393162393163,12.2290598290598,1.32991452991453,8.82564102564103,85.4495726495727,3.286,52.6354147342366,2.89031190846035,12.5293706570241,1.35120935272262,0.707975167710428,3.73853899719973,0.00170940170940171,-0.0276456945930202,0.0946262609457054,0.0955214737519055,-0.0388395046226477,517.865403649628,40.1701008178989,556.850897109543,34.931524372741,34.1875910880026,36.8178190118991,560.407681772394,541.137913017209,92.944,24.056,74.7841453953577,75.7802761534585,75.9279976880443,250.5
F110,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
F110,B0,T,117,35.4166556771621,24.1997314781752,52.4879826193379,,99.1213675213675,88.7042735042735,82.8666666666667,10.417094017094,0.697435897435898,7.20683760683761,88.3299145299145,3.53,49.5031399832704,2.51566105960102,10.5964224205335,0.703742498554572,0.597047304953602,3.0906507070568,0.00170940170940171,-0.0252508225727899,0.0928815114033241,0.0935219697041016,-0.0352579146792044,635.682973101562,39.1878946786197,681.526129624132,40.4614890109495,33.2068381270627,42.5381052702764,673.353604114481,661.412180243844,96.954,20.046,74.8845200852838,75.4825134911193,75.5486774804046,250.5
KA075,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
KA075,B0,T,117,34.998593656851,22.596011885847,50.7797003077662,,97.9145299145299,83.0871794871795,75.6478632478633,14.8273504273504,1.52478632478633,10.0940170940171,82.2957264957265,3.106,55.7834644540635,2.91187383910304,13.0845626803329,1.55634060392557,0.697419737103817,3.7179949041889,0.00170940170940171,-0.0271014084716257,0.0949561017449521,0.0958404304347635,-0.0386450331500408,516.726294152704,42.83359580204,559.834958059668,31.778820167014,37.977974825024,33.8442516738468,566.864954968677,539.632193747676,88.508,28.492,74.780181708233,75.6365731801815,75.7797627577527,250.5
KE110,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
KE110,B0,T,117,33.9075701725064,20.915544155468,48.2930630982582,,98.4290598290598,86.8017094017094,80.3863247863248,11.6273504273504,1.24615384615385,8.46666666666667,86.1418803418803,3.278,52.6372611067341,2.8510654561352,12.3374085012133,1.26489171660591,0.707791681453273,3.70583332319059,0,-0.0278588337882101,0.0948019791384075,0.0956904723870602,-0.0392384417903722,516.202083440524,39.9965736284179,554.819644613757,35.5454397057695,34.2466727443647,37.4733452647848,557.364692596341,539.526762940273,94.052,22.948,74.7998399212319,75.7710039977728,75.9473119508845,250.5
KE120,B0,R,117,34.6898980465615,21.53979296184,49.7152254412012,,98.5863247863248,86.6940170940171,80.3846153846154,11.8923076923077,1.08034188034188,8.31111111111111,86.140170940171,3.346,51.81583065205,2.80210464676681,11.9697536521315,1.09566200370193,0.674451127270297,3.55589089238129,0.00170940170940171,-0.0273220443179771,0.0946531471180942,0.0954568491058325,-0.0383664105848198,544.906145018281,40.0283453157035,585.541324550419,36.2457670441199,34.0850689774174,38.1885255758197,586.224789806561,569.084791196269,94.05,22.95,74.8156883054379,75.6783719205577,75.7627611703037,250.5
KE120,B0,T,117,32.0158837523237,20.6316699687821,46.4553395038504,,98.2666666666667,86.6854700854701,80.3316239316239,11.5811965811966,1.27008547008547,8.51623931623932,86.0547008547009,3.225,53.2621041311337,2.90611015892209,12.6095370494681,1.29181691716651,0.738233267957291,3.92684285095667,0,-0.028592687277846,0.0953827161123209,0.0962829583849668,-0.0405203448125536,490.729999307111,40.1000363011501,527.643099341084,34.9147721991773,34.5531329996956,36.8406417594865,531.08479096035,513.591070710532,93.988,23.012,74.7809898348535,75.8484917264916,75.9520807394182,250.5
