scenario,schedule,arm,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo,trial
S00,B0,R,117,28.2472680186331,19.9404485145174,43.2790774941985,,96.3418803418804,81.3230769230769,79.7931623931624,3.057,57.8906958851184,3.54673205167242,16.4602011801521,3.21681060290589,0.908908869130306,5.20938425002158,0.00683760683760684,-0.0326130787678758,0.0980164684488355,0.10026900506814,-0.0479462921490586,466.671611859006,42.5982591953432,505.043005547224,34.6495376386251,36.2869171308275,36.7159439432741,518.499192590009,492.263767215757,250.5
S00,B0,T,117,28.2721060641073,20.0323611983898,43.3463222815244,,96.1897435897436,81.3589743589744,79.7846153846154,3.051,57.5437183324579,3.58294369897749,16.4279265080593,3.20120662029434,0.920530658821968,5.1954160631828,0.00512820512820513,-0.0314380009097211,0.0980494174076605,0.0997668936811436,-0.047229480380971,466.633717939856,42.2128647997816,504.653513283382,34.6212042134266,35.9972843813443,36.6633152225822,518.405532187697,491.615908896412,250.5
S00,Bminus,R,117,28.2331054223403,19.9376076876162,42.0504875640688,,96.3094017094017,81.2717948717949,79.6923076923077,3.055,57.8230012643451,3.76319012932827,16.6692558925673,3.31188657485822,0.993368733195855,5.25720376681642,0.00683760683760684,-0.0327705252403843,0.0980297422665458,0.100173500196802,-0.0487050225223962,466.30808992837,42.5073726368748,504.424598408433,34.6495376386251,36.2869171308275,36.7159439432741,519.255942674336,492.263767215757,250.5
S00,Bminus,T,117,28.2581473509939,20.0278184276773,42.0119950089287,,96.1675213675214,81.3196581196581,79.7076923076923,3.054,57.438755930643,3.81197551499243,16.7128833524247,3.29799675438307,1.00518709894704,5.24492175155605,0.00512820512820513,-0.0314809277510067,0.0980702122188943,0.0997097032874337,-0.0480296852972169,466.268323911093,42.1154912514235,504.025014339493,34.6212042134266,35.9972843813443,36.6633152225822,519.222770266281,491.615908896412,250.5
S00,D1,R,117,28.2790194806261,19.9516469674173,45.0812052190928,,96.4273504273504,81.6102564102564,80.1247863247863,3.065,56.7160741516243,2.52571487351752,16.1915883217151,3.11407174825857,0.553694541554955,5.18465069831971,0.00683760683760684,-0.0321754150962439,0.0978438761939813,0.100377359924404,-0.0458177412760203,467.631917782646,42.7513477746081,506.37419479428,34.6495376386251,36.2869171308275,36.7159439432741,516.107143040035,492.263767215757,250.5
S00,D1,T,117,28.3103832288748,20.0583381852403,45.0499865372728,,96.2717948717949,81.4888888888889,79.9811965811966,3.087,56.3259503136719,2.56885563337338,16.0958076459791,3.07965467997555,0.563165283590692,5.16744690353201,0.00512820512820513,-0.0308528124145446,0.0978897397364593,0.0998585690755844,-0.0447088793527953,467.596147001872,42.3701627776499,505.992894030768,34.6212042134266,35.9972843813443,36.6633152225822,516.138118444753,491.615908896412,250.5
S00,D2,R,117,28.2912022367315,19.9537286956893,45.5612497346498,,96.4376068376068,81.6068376068376,80.1264957264957,3.065,56.6888620219903,2.46770590690945,16.1433364608492,3.09929137614538,0.534457841075935,5.17640932420755,0.00683760683760684,-0.0320428910467284,0.0978499185228053,0.100407555795467,-0.0456071463490261,467.74955455956,42.7485195260004,506.503947128651,34.6495376386251,36.2869171308275,36.7159439432741,515.673058601318,492.263767215757,250.5
S00,D2,T,117,28.3263352556462,20.0759300792941,45.7126646356435,,96.2923076923077,81.5418803418804,80.0444444444445,3.091,56.2718586560313,2.49957636306092,16.0430009982459,3.05941985313946,0.542105119996065,5.15175249966275,0.00512820512820513,-0.0306608295532753,0.0979465084581986,0.0999496414187818,-0.0443627943633587,467.750133077154,42.3583700604419,506.150427710538,34.6212042134266,35.9972843813443,36.6633152225822,515.642322237189,491.615908896412,250.5
S00,D3,R,117,30.713379507483,19.95634227561,45.5612497346498,,97.1982905982906,83.5965811965812,82.425641025641,3.218,53.6954226750942,1.50479925645694,14.0029194562649,2.48611320702788,0.293164415082006,5.06882750466801,0.00683760683760684,-0.0307882696743039,0.0971584790263589,0.0998628431028237,-0.0410295760464682,469.908420962604,42.816134211607,508.864247688165,34.6495468401633,36.2868481344326,36.7159480497375,511.851788139582,492.263767215757,250.5
S00,D3,T,117,30.7309075225992,20.0812190308636,45.7126646356435,,97.1435897435897,83.7982905982906,82.5589743589744,3.218,53.7567990114744,1.524102305333,13.9600526845016,2.48996988201805,0.296820160029386,5.02375825120027,0.00512820512820513,-0.0292442619346434,0.0972618309917367,0.0994130318650704,-0.0394673755583978,469.92887240893,42.431484930023,508.546386448188,34.6212442402142,35.9972052968538,36.663347569166,512.148610936154,491.615908896412,250.5
S00,D4,R,117,28.2760259396574,19.9471111264957,45.1610823061516,,96.4205128205128,81.2581196581197,79.7726495726496,3.065,56.8890982146008,2.65935562915163,16.1800262500395,3.10024021850011,0.591430567095763,5.18829606694631,0.00683760683760684,-0.0322040487275204,0.0978857170107253,0.100401743016765,-0.0459809284737282,467.556197347898,42.7420523889691,506.28208743965,34.6495376386251,36.2869171308275,36.7159439432741,515.66319124532,492.263767215757,250.5
S00,D4,T,117,28.3025717794551,20.0575933870075,45.1556386623245,,96.2769230769231,81.1299145299145,79.6205128205128,3.072,56.5245513593806,2.68634740902853,16.1184206473397,3.08315073411359,0.601977882912404,5.17329600019908,0.00512820512820513,-0.0309491613494598,0.0978939937519851,0.0998440581073854,-0.0449372945586882,467.529527329908,42.358683936284,505.904139007928,34.6212042134266,35.9972843813443,36.6633152225822,515.51983664807,491.615908896412,250.5
