scenario,schedule,endpoint,n_trials,pass_rate,GMR_mean,GMR_sd,logGMR_sd,width_mean_pp,width_p95_pp,n_R_mean,n_T_mean
KE110,B0,Cmax,500,99.6,0.982475212762174,0.0444146582936664,0.0450930679924582,14.9523053261946,16.9012973697374,117,117
KE110,B0,AUClast,500,94.4,0.953214805237212,0.0494017943281274,0.0518431833698698,16.7864953080403,18.9531930032703,117,117
KE110,B0,AUCinf_all,500,97.2,0.955553524612245,0.0465432954873248,0.0487282816485351,15.7488642579912,17.7511662534673,112.658,112.18
KE110,B0,AUCinf_reliable,500,93.4,0.954280168910125,0.0514651575545393,0.0539560358511224,17.6879934838313,20.1265083746919,85.078,85.076
KE110,B0,AUCinf_true,500,96.4,0.953393305611687,0.0460728603181597,0.0483552876503002,15.7047725566893,17.6492348194605,117,117
KE110,B0,AUCinf_subC,500,94.4,0.953587080865036,0.0499518702120301,0.052400216173156,16.8844119265989,19.1191322837314,117,117
KE110,Bminus,Cmax,500,99.6,0.982475212762174,0.0444146582936664,0.0450930679924582,14.9523053261946,16.9012973697374,117,117
KE110,Bminus,AUClast,500,94.6,0.953351451589065,0.0493069914683221,0.0517352932771643,16.7539629243051,18.9224650800264,117,117
KE110,Bminus,AUCinf_all,500,97.2,0.955393052593942,0.046792900391158,0.048994487595069,15.8252429320825,17.8415928136252,112.646,112.172
KE110,Bminus,AUCinf_reliable,500,94.6,0.955041542461773,0.0515819123075919,0.0540149270789941,17.6796019230321,20.1792059142412,84.4,84.62
KE110,Bminus,AUCinf_true,500,96.4,0.953393305611687,0.0460728603181597,0.0483552876503002,15.7047725566893,17.6492348194605,117,117
KE110,Bminus,AUCinf_subC,500,94.4,0.953635297694531,0.0499878477290215,0.0524341223310715,16.8897924434646,19.1480841340428,117,117
KE110,D1,Cmax,500,99.6,0.982475212762174,0.0444146582936664,0.0450930679924582,14.9523053261946,16.9012973697374,117,117
KE110,D1,AUClast,500,93.8,0.952910418111315,0.0495828714985932,0.0520466040174678,16.8430359859472,19.0184215825614,117,117
KE110,D1,AUCinf_all,500,97.4,0.956189767796884,0.046153979171807,0.0483035071685627,15.6170614173653,17.5710061145034,112.708,112.238
KE110,D1,AUCinf_reliable,500,92.8,0.954723604456994,0.051716088378228,0.0542115017436907,17.4595108225448,19.9055011792245,85.436,85.25
KE110,D1,AUCinf_true,500,96.4,0.953393305611687,0.0460728603181597,0.0483552876503002,15.7047725566893,17.6492348194605,117,117
KE110,D1,AUCinf_subC,500,94.6,0.95387438950001,0.0497526248163019,0.0521776584076929,16.8066718532868,19.0490992995908,117,117
KE110,D2,Cmax,500,99.6,0.982475212762174,0.0444146582936664,0.0450930679924582,14.9523053261946,16.9012973697374,117,117
KE110,D2,AUClast,500,93.8,0.952901323366545,0.0495919617473191,0.0520569244370142,16.84642923773,19.0203990690456,117,117
KE110,D2,AUCinf_all,500,97.4,0.956216384578509,0.0461389322461871,0.0482850022360528,15.6082006043369,17.5528664797855,112.708,112.238
