scenario,schedule,arm,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,flag_rsq_pct,flag_extrap_pct,flag_span_pct,reliable_no_span_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo,n_reliable,n_dropout,wt_retained_mean,wt_dropout_mean,wt_dropout_median,trial
F090,B0,R,117,34.9428221762516,22.1364120965213,50.8306878559863,,98.9162393162393,87.6051282051282,81.2529914529915,11.3111111111111,0.97948717948718,8.16068376068376,87.0854700854701,3.426,50.9017137358983,2.72495948289002,11.6524774174948,0.990501224496432,0.647935614889278,3.39915488374465,0,-0.0268978320900362,0.0940021031240693,0.0947557570567002,-0.0373648823577574,576.58702090577,40.887471468213,621.492282929378,37.7517429473349,34.4156133376297,39.8209481400268,616.52098480236,601.345005716309,95.066,21.934,71.3645020173905,72.3712778021063,72.6352185513354,250.5
F090,B0,T,117,33.2808035849538,20.7619676776816,48.1613938800089,,97.9623931623932,85.1452991452991,78.2068376068376,12.817094017094,1.56068376068376,9.41367521367521,84.3401709401709,3.22,53.5884363943006,3.02205668646768,13.3365236528512,1.59311796476707,0.737670138895588,4.02360008982065,0,-0.0280483615597678,0.0950456459583576,0.095960374990268,-0.0406817363273033,485.088078301747,41.7562864343406,524.401342728012,33.3539712956275,35.3086547486612,35.268250981536,528.901924893837,507.526193828545,91.502,25.498,71.2615468930884,72.5396095918825,72.6824329531706,250.5
F090,D2,R,117,36.7473168475069,22.1364571136814,52.343102748991,,98.9470085470086,88.1230769230769,81.4769230769231,10.8239316239316,0.888888888888889,8.08376068376068,87.6495726495727,3.567,49.2497014505601,1.348681407422,10.7308547068574,0.898771866025893,0.256606396604734,3.35319476027076,0,-0.0260193855739299,0.0935837320308901,0.0946060878636063,-0.0336931554957459,578.663283470983,41.0794787741166,624.084038873803,37.7517429473349,34.4156133376297,39.8209481400268,609.40942049314,601.345005716309,95.328,21.672,71.3769728959387,72.3544161145137,72.5925779391971,250.5
F090,D2,T,117,33.5997882424695,20.7619676776816,49.2275677409213,,97.9982905982906,85.5076923076923,78.5521367521368,12.4905982905983,1.48547008547009,9.03760683760684,84.7299145299145,3.379,51.8214242552803,1.7463429113297,12.6742920771841,1.51562393186299,0.33921818497212,4.01337102877002,0,-0.0274256836291534,0.0947281929311893,0.0958893759659414,-0.0375307990236266,486.488579162594,41.9690475660545,526.290469971344,33.3539712956275,35.3086547486612,35.268250981536,524.138263789347,507.526193828545,91.906,25.094,71.2945788164607,72.4301710392862,72.6199417444325,250.5
KE110,B0,R,117,34.9428221762516,22.1364120965213,50.8306878559863,,98.9162393162393,87.6051282051282,81.2529914529915,11.3111111111111,0.97948717948718,8.16068376068376,87.0854700854701,3.426,50.9017137358983,2.72495948289002,11.6524774174948,0.990501224496432,0.647935614889278,3.39915488374465,0,-0.0268978320900362,0.0940021031240693,0.0947557570567002,-0.0373648823577574,576.58702090577,40.887471468213,621.492282929378,37.7517429473349,34.4156133376297,39.8209481400268,616.52098480236,601.345005716309,95.066,21.934,71.3645020173905,72.3712778021063,72.6352185513354,250.5
KE110,B0,T,117,34.5517784477063,21.1556720291829,49.4043180186359,,98.6102564102564,87.4991452991453,81.4444444444444,11.1111111111111,1.03589743589744,7.81025641025641,86.9589743589744,3.354,51.6852212566018,2.71791656477616,11.7238499095506,1.05076506897427,0.662054469590391,3.53455832164793,0,-0.0271945902369033,0.094182049637834,0.0949868846596359,-0.0379041577404525,546.867049832445,40.8814500495318,589.671061055362,37.0668186338801,34.7211080487271,39.1361687835176,587.82738785445,570.630314163852,95.29,21.71,71.2925053357758,72.6120139237236,72.8747719819898,250.5
KE110,D2,R,117,36.7473168475069,22.1364571136814,52.343102748991,,98.9470085470086,88.1230769230769,81.4769230769231,10.8239316239316,0.888888888888889,8.08376068376068,87.6495726495727,3.567,49.2497014505601,1.348681407422,10.7308547068574,0.898771866025893,0.256606396604734,3.35319476027076,0,-0.0260193855739299,0.0935837320308901,0.0946060878636063,-0.0336931554957459,578.663283470983,41.0794787741166,624.084038873803,37.7517429473349,34.4156133376297,39.8209481400268,609.40942049314,601.345005716309,95.328,21.672,71.3769728959387,72.3544161145137,72.5925779391971,250.5
KE110,D2,T,117,35.4413376944717,21.1556720291829,50.8602809812404,,98.6547008547009,87.6564102564103,81.2786324786325,10.9982905982906,0.970940170940171,7.82051282051282,87.1538461538462,3.51,49.8198403168124,1.43852891642428,10.9648934145462,0.98431095236166,0.277592756346087,3.50584519793458,0,-0.0263529275685842,0.0938084302745215,0.0948179782215992,-0.0347915340387778,548.588583300588,41.0777059956434,591.895306430183,37.0668186338801,34.7211080487271,39.1361687835176,581.307166545121,570.630314163852,95.096,21.904,71.341226535226,72.4136550317564,72.520701743411,250.5
S00,B0,R,117,34.9428221762516,22.1364120965213,50.8306878559863,,98.9162393162393,87.6051282051282,81.2529914529915,11.3111111111111,0.97948717948718,8.16068376068376,87.0854700854701,3.426,50.9017137358983,2.72495948289002,11.6524774174948,0.990501224496432,0.647935614889278,3.39915488374465,0,-0.0268978320900362,0.0940021031240693,0.0947557570567002,-0.0373648823577574,576.58702090577,40.887471468213,621.492282929378,37.7517429473349,34.4156133376297,39.8209481400268,616.52098480236,601.345005716309,95.066,21.934,71.3645020173905,72.3712778021063,72.6352185513354,250.5
S00,B0,T,117,34.9360919709792,22.0660523984343,50.809565402931,,98.8273504273504,87.642735042735,81.3196581196581,11.1846153846154,0.967521367521367,7.98461538461539,87.1179487179487,3.384,51.3105510285521,2.67681046408315,11.4626568129834,0.980009060154268,0.643203365992993,3.37496263606837,0,-0.0265690139083956,0.0935565014673484,0.0942530789087237,-0.0367011912203836,577.242628373489,40.7938295566588,622.205990593331,37.7611650379273,34.4184739590992,39.8346891864389,617.990146899908,601.562796527752,95.144,21.856,71.3298841542869,72.4429163579027,72.5845613802221,250.5
