scenario,schedule,arm,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,flag_rsq_pct,flag_extrap_pct,flag_span_pct,reliable_no_span_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo,n_reliable,n_dropout,wt_retained_mean,wt_dropout_mean,wt_dropout_median,trial
KE110,B0,R,117,40.4951936988132,27.1540057179907,55.8957507572778,,99.6153846153846,90.5282051282051,84.7470085470085,9.08717948717949,0.524786324786325,6.82051282051282,90.2598290598291,3.782,46.6205815378411,2.2368446400655,9.47985569035438,0.52687390447826,0.526543789435876,2.70647096475799,0,-0.0247707594602429,0.0914783799152222,0.0919550906829684,-0.0334798681454943,622.23967422784,38.4934114165035,665.571718965459,37.473305400389,32.5259014895432,39.3251378186723,647.046976752733,646.181245851845,99.154,17.846,74.9318648723945,75.2807851513339,75.4222386392701,250.5
KE110,B0,T,117,37.573083267401,26.3177871402603,54.9481169406351,,99.6034188034188,90.9316239316239,85.4957264957265,8.67179487179487,0.476923076923077,6.43931623931624,90.6649572649573,3.716,47.3985991619575,2.27176935842338,9.39597799058788,0.479009375204436,0.544284035205776,2.74964391340529,0,-0.0243936725401114,0.0924589950828676,0.0929646798380202,-0.0329740091093781,587.430864574808,38.5623483421406,628.547984439185,36.7511510934031,32.6357821429361,38.5816582494263,613.966910136681,609.962695206857,100.03,16.97,74.9078974068975,75.4608608228143,75.6463505104179,250.5
KE110,Bminus,R,117,40.3565454105651,27.1540057179907,55.8600978543438,,99.5931623931624,90.9521367521368,81.5008547008547,8.64102564102564,1.04615384615385,11.1760683760684,90.3470085470085,3.754,46.8525047934872,3.19066700493662,12.5032406518096,1.05044741461928,0.873372399967817,3.83394141724674,0,-0.0252702270648439,0.0918842525343921,0.0924557867394345,-0.0380362484468969,619.287870207903,38.0715791892223,661.509464380507,37.473305400389,32.5259014895432,39.3251378186723,645.518253008572,646.181245851845,95.356,21.644,74.9400340582467,75.1518160225848,75.1658518993367,250.5
KE110,Bminus,T,117,37.5514113045838,26.3177871402603,54.2833855644356,,99.5863247863248,91.2153846153846,82.6495726495727,8.37094017094017,0.953846153846154,10.1538461538462,90.6324786324786,3.721,47.3864454952011,3.06707047995109,11.9441212739138,0.957855613353917,0.831824943141652,3.69649347211246,0,-0.0246922668808266,0.0927999725005406,0.0933265707189782,-0.0371447167792773,585.151657152986,38.1718816546899,625.283135440561,36.7511510934031,32.6357821429361,38.5816582494263,611.182052022199,609.962695206857,96.7,20.3,74.9374775282042,75.2147633875823,75.2332347213805,250.5
KE110,D1,R,117,41.3301545524094,27.1528123836942,55.8905708883463,,99.6393162393163,92.0393162393162,83.3675213675214,7.6,0.442735042735043,9.43247863247863,91.8222222222222,3.84,45.3242831822955,1.14385503461015,8.01302322238181,0.444154097040549,0.232342490974562,2.56415336514956,0,-0.0234803310034815,0.0907679358581588,0.0913314778637396,-0.029453752332633,624.706061614137,38.5243669836127,668.188399281538,37.4734667858779,32.5249830509867,39.3252237698322,636.049031218202,646.181245851845,97.54,19.46,74.9728991906578,75.0443307244306,75.0795084830142,250.5
KE110,D1,T,117,39.3830693737287,26.3174742525514,54.9221351863222,,99.6239316239316,91.9777777777778,84.3521367521368,7.64615384615385,0.427350427350427,8.37948717948718,91.7401709401709,3.811,45.8681267665762,1.1610390446243,8.14283379810982,0.429125201232043,0.231860655005562,2.63170667818444,0,-0.0232618918102568,0.0918608467943874,0.0924683291511917,-0.029442696173386,589.631918124222,38.6373959746162,630.979979192706,36.7511580205538,32.6357666973251,38.581663461981,603.513321378595,609.962695206857,98.692,18.308,74.9711425054443,75.0782680993607,75.1103417761564,250.5
KE110,D2,R,117,41.330004253421,27.1528123836942,55.9037274524424,,99.6393162393163,91.6752136752137,83.9811965811966,7.96410256410256,0.430769230769231,8.44957264957265,91.4769230769231,3.849,45.223493624308,0.965213266604273,7.8835961418866,0.432158556349356,0.18628223428894,2.56270532945944,0,-0.0233281976924156,0.0907302434179791,0.0913254937869877,-0.028905894377924,625.03357074619,38.5778448280388,668.658860418014,37.4734667858779,32.5249830509867,39.3252237698322,635.986058024651,646.181245851845,98.258,18.742,74.9857975583703,74.9730785390965,75.0708726960627,250.5
KE110,D2,T,117,39.3830693737287,26.3174742525514,55.2525284031136,,99.625641025641,91.6512820512821,84.8632478632479,7.97435897435897,0.413675213675214,7.52991452991453,91.4205128205128,3.828,45.7484337925504,1.01069333139096,8.06696067661421,0.415361313944917,0.191791374854751,2.63113258076862,0,-0.0231502563881517,0.0918200276388687,0.0924615472326535,-0.0290151313543625,589.886233926169,38.6874403191665,631.363660213906,36.7511580205538,32.6357666973251,38.581663461981,603.966288200014,609.962695206857,99.29,17.71,74.9706849301157,75.0676749310746,75.1920085523654,250.5
KE110,D3,R,117,41.3299903553929,28.3514218603211,55.9037274524424,,99.8649572649573,93.148717948718,84.3623931623932,6.71623931623932,0.275213675213675,9.2957264957265,93.0444444444444,3.911,43.8402623047451,0.802685071673283,5.3236517014159,0.275582593318725,0.165103721043774,1.47873860656708,0,-0.021588083193666,0.0892932916253959,0.0897096730701393,-0.0256078684139794,627.036753732421,38.3326851999454,670.262077348075,37.4742336950224,32.5216880874543,39.3257130861784,631.191255793305,646.181245851845,98.704,18.296,74.9966299738726,74.899518628743,74.9074502919364,250.5
KE110,D3,T,117,39.382205820906,26.8173779389106,55.2525284031136,,99.808547008547,93.3367521367521,85.4307692307692,6.47179487179487,0.273504273504274,8.35726495726496,93.2017094017094,3.924,44.3503955309795,0.811579169772475,5.28187615758569,0.27406476249055,0.163414682922992,1.49235387820916,0,-0.0217560286044693,0.0904862943470096,0.0909361610292054,-0.0256649428860949,591.935866153169,38.4694660112565,633.088703290441,36.751826139488,32.632587431827,38.5820928079482,599.310103722128,609.962695206857,99.954,17.046,75.0124065426655,74.833051917329,74.8617109336899,250.5
