pk_model,scenario,endpoint,analysis_model,n_trials,mean_log_gmr,sd_log_gmr,se_median,df_median,true_ratio,bias_log,bias_mc_se,sd_se_ratio,bias_lo,bias_hi,bias_pct,sd_se_lo,sd_se_hi,pred_pct,theory_boundary_pct,bias_dir
k2016,S00,AUCinf_C,M0,10000,0.000369449134003058,0.0484528954750334,0.0501110685,232,1,0.000369449134003058,0.000484528954750334,0.96691004453504,-0.000580210166774435,0.00131910843478055,0.0369517388739693,0.953507872773224,0.980309664516001,99.6236368464824,,
k2016,S00,AUCinf_C,M1,10000,0.0003754043131029,0.0484393910327653,0.04865356,231,1,0.0003754043131029,0.000484393910327653,0.995598082293779,-0.000573990305469824,0.00132479893167562,0.0375474786120433,0.981798270635962,1.00939526645989,99.6799432289352,,
k2016,S00,AUCinf_C,M2,10000,0.0003483521296483,0.047826599797348,0.0480096395,231,1,0.0003483521296483,0.00047826599797348,0.996187438511134,-0.000589032001409827,0.00128573626070643,0.0348412811297383,0.982379457889411,1.00999279008577,99.7368553146259,,
k2016,S00,AUCinf_Ci,M0,10000,0.000369799237547257,0.0481348863420186,0.0497723255,232,1,0.000369799237547257,0.000481348863420186,0.967101413455527,-0.000573627198755596,0.00131322567385011,0.0369867621714537,0.953696589162427,0.980503685462729,99.6589419102356,,
k2016,S00,AUCinf_Ci,M1,10000,0.000375662245106301,0.0481217217932912,0.048333114,231,1,0.000375662245106301,0.000481217217932912,0.995626348289728,-0.000567506170782768,0.00131883066099537,0.0375732815004026,0.981826144841863,1.00942392417129,99.7100937772775,,
k2016,S00,AUCinf_Ci,M2,10000,0.0003508527676288,0.047507010600046,0.047699833,231,1,0.0003508527676288,0.00047507010600046,0.995957587525431,-0.000580267530263726,0.00128197306552133,0.0350914323659968,0.982152792828198,1.00975975378218,99.7624799533949,,
k2016,S00,AUCinf_true,M0,10000,0.000113050920981001,0.0456769092787624,0.047480601,232,1,0.000113050920981001,0.000456769092787624,0.962012028423194,-0.000782200050133775,0.00100830189209578,0.0113057311477149,0.948677747209827,0.975343770782106,99.846819264784,,
k2016,S00,AUCinf_true,M1,10000,0.00011873957366671,0.0456610369678531,0.0459675925,231,1,0.00011873957366671,0.000456610369678531,0.993331050954063,-0.00077620030587073,0.00101367945320415,0.0118746623488875,0.979562662222893,1.00709681817647,99.8737553077576,,
k2016,S00,AUCinf_true,M2,10000,9.20123415420893e-05,0.0449889910661036,0.045298888,231,1,9.20123415420893e-05,0.000449889910661036,0.993158840148649,-0.000789755680361483,0.000973780363445661,0.00920165748075075,0.979392838401467,1.00692222084155,99.9023111280204,,
k2016,S00,AUClast,M0,10000,0.000447528810961348,0.0486205372697782,0.050291934,232,1,0.000447528810961348,0.000486205372697782,0.966766107459264,-0.000505416208616179,0.00140047383053888,0.0447628966919966,0.953365930784193,0.980163732733347,99.6037740061255,,
k2016,S00,AUClast,M1,10000,0.00045325072658739,0.0486074153301199,0.0488395895,231,1,0.00045325072658739,0.000486074153301199,0.995246189162173,-0.00049943710769876,0.00140593856087354,0.0453353460218686,0.981451255033779,1.00903849672754,99.6623861933076,,
k2016,S00,AUClast,M2,10000,0.000427397381832439,0.0479986316811807,0.048172654,231,1,0.000427397381832439,0.000479986316811807,0.996387528932507,-0.000513358512190733,0.00136815327585561,0.0427488729106917,0.982576774892295,1.01019565339758,99.7222745744386,,
k2016,S00,Cmax,M0,10000,0.000651279488914301,0.0421052326174296,0.043115831,232,1,0.000651279488914301,0.000421052326174296,0.976560851104311,-0.000173967905994131,0.00147652688382273,0.0651491617449818,0.963024911193108,0.99009421376513,99.969160715611,,
k2016,S00,Cmax,M1,10000,0.00065168014335726,0.0421001996169882,0.042253515,231,1,0.00065168014335726,0.000421001996169882,0.996371535409259,-0.000173468606555178,0.0014768288932697,0.0651892532996135,0.982561003052487,1.0101794382331,99.972986029083,,
k2016,S00,Cmax,M2,10000,0.000640804832984958,0.0417687654654177,0.041882925,231,1,0.000640804832984958,0.000417687654654177,0.997274318004717,-0.000177847926924234,0.00145945759289415,0.0641010192264702,0.983451272335589,1.01109473175837,99.9772131448047,,
k2016,V2_up_080,AUCinf_A,M0,10000,-0.225549659753901,0.0476050399693146,0.0486020905,193,0.799717812019852,-0.00205331123889177,0.000476050399693146,0.979485439403365,-0.00298635287711623,-0.00112026960066731,-0.205120463745268,0.965908962283,0.99305933155504,4.11101159177481,4.9264540089771,away_from_1
k2016,V2_up_080,AUCinf_A,M1,10000,-0.225980254059,0.0473308005797566,0.0472190675,192,0.799717812019852,-0.00248390554399039,0.000473308005797566,1.00236627035798,-0.00341157218894809,-0.00155623889903269,-0.248082320322396,0.988472646023928,1.01625724933833,4.37384122052581,4.92431773619917,away_from_1
k2016,V2_up_080,AUCinf_A,M2,10000,-0.2261569917721,0.0467174301197381,0.046559421,192,0.799717812019852,-0.00266064325709059,0.000467174301197381,1.00339370886374,-0.00357628806194012,-0.00174499845224106,-0.265710688285847,0.989485843383464,1.01729892627879,4.34721216845527,4.92325214224094,away_from_1
k2016,V2_up_080,AUCinf_Ai,M0,10000,-0.2284395671821,0.0468439261799805,0.04784417,204,0.799717812019852,-0.0049432186670908,0.000468439261799805,0.97909371570205,-0.00586134274916295,-0.00402509458501865,-0.493102106843779,0.965522668195699,0.992662179273512,3.58753870848001,4.92524834897153,away_from_1
k2016,V2_up_080,AUCinf_Ai,M1,10000,-0.2287969208101,0.0466371214167704,0.046431575,203,0.799717812019852,-0.00530057229509093,0.000466371214167704,1.00442686720772,-0.00621464307828584,-0.00438650151189601,-0.528654904977888,0.990504681299546,1.01834640232407,3.86700706829005,4.92299257741761,away_from_1
k2016,V2_up_080,AUCinf_Ai,M2,10000,-0.228962641941,0.045978270836901,0.045797245,203,0.799717812019852,-0.00546629342599109,0.00045978270836901,1.00395276696013,-0.00636745097510863,-0.00456513587687354,-0.545138042939342,0.990037152472932,1.0178657319067,3.81599108907544,4.92193269769861,away_from_1
k2016,V2_up_080,AUCinf_B,M0,10000,-0.229375809230002,0.0447334837482002,0.046254158,228,0.799717812019852,-0.0058794607149926,0.000447334837482002,0.967123512402932,-0.0067562208854874,-0.00500270054449779,-0.586221050970204,0.953718381800171,0.980526090661475,3.23715838469205,4.92260376646637,away_from_1
k2016,V2_up_080,AUCinf_B,M1,10000,-0.229556126627401,0.044696195364682,0.044845575,227,0.799717812019852,-0.00605977811239136,0.00044696195364682,0.996669021741431,-0.00693580744399879,-0.00518374878078394,-0.604145468765116,0.982854365978409,1.01048104718642,3.58842369421804,4.92019198247314,away_from_1
k2016,V2_up_080,AUCinf_B,M2,10000,-0.229667265243801,0.0441046300730821,0.0442254205,227,0.799717812019852,-0.00617091672879147,0.000441046300730821,0.997268755716683,-0.0070353515937385,-0.00530648186384444,-0.615191572677909,0.98344578714546,1.01108909238711,3.56131716346789,4.91908019153609,away_from_1
k2016,V2_up_080,AUCinf_C,M0,10000,-0.2300251687564,0.0466803999656603,0.0483497525,232,0.799717812019852,-0.00652882024139112,0.000466803999656603,0.965473400627238,-0.00744373926855731,-0.00561390121422493,-0.650755380127654,0.95209114193647,0.978853111328612,3.15897713321945,4.92592545062967,away_from_1
k2016,V2_up_080,AUCinf_C,M1,10000,-0.230019542242801,0.0466665923024258,0.046863535,231,0.799717812019852,-0.00652319372779162,0.000466665923024258,0.995797527916445,-0.0074378421297313,-0.00560854532585193,-0.650196388679114,0.981994951777581,1.00959747603724,3.54756367820678,4.92359402827592,away_from_1
k2016,V2_up_080,AUCinf_C,M2,10000,-0.230044640544201,0.0460452266681741,0.046202111,231,0.799717812019852,-0.00654829202919138,0.000460452266681741,0.996604390396233,-0.00745076188848743,-0.00564582216989534,-0.652689868702971,0.982790630477034,1.01041552016797,3.53827047295256,4.9225070611209,away_from_1
k2016,V2_up_080,AUCinf_Ci,M0,10000,-0.2319863393501,0.0463259974844395,0.047965093,232,0.799717812019852,-0.00848999083509117,0.000463259974844395,0.965827325393479,-0.00939796370126511,-0.00758201796891722,-0.845405263979948,0.952440161013154,0.979211940850364,2.86666642109365,4.92533498888611,away_from_1
k2016,V2_up_080,AUCinf_Ci,M1,10000,-0.2319810101288,0.0463116281757626,0.046516351,231,0.799717812019852,-0.00848466161379069,0.000463116281757626,0.995598906194569,-0.00939235284668974,-0.00757697038089164,-0.844876845793618,0.981799083116806,1.00939610177845,3.21853897356623,4.92302730532839,away_from_1
k2016,V2_up_080,AUCinf_Ci,M2,10000,-0.2320061758861,0.0457002566675106,0.045840701,231,0.799717812019852,-0.00850982737109021,0.000457002566675106,0.996936252513037,-0.00940553594261578,-0.00761411879956464,-0.847372128159951,0.983117892710823,1.01075198129197,3.21220975851587,4.92189996092954,away_from_1
k2016,V2_up_080,AUCinf_true,M0,10000,-0.223327958518,0.0437387987985942,0.04550949,232,0.799717812019852,0.000168389997009744,0.000437387987985942,0.961091824992858,-0.000688874706713141,0.00102565470073263,0.0168404175401093,0.947770298559006,0.974410815000771,4.24876596135991,4.92133182898662,none
k2016,V2_up_080,AUCinf_true,M1,10000,-0.223322809273999,0.0437216786365902,0.044009248,231,0.799717812019852,0.00017353924100999,0.000437216786365902,0.993465706039563,-0.000683389913703521,0.0010304683957235,0.0173554299815137,0.979695450877701,1.00723333933729,4.78130126316678,4.91867118579718,none
k2016,V2_up_080,AUCinf_true,M2,10000,-0.2233474111913,0.0430395278521614,0.043323772,231,0.799717812019852,0.000148937323709686,0.000430395278521614,0.99343907202174,-0.000694621921308764,0.000992496568728135,0.0148948415423567,0.979669186029361,1.00720633622027,4.77452653700202,4.91739298420111,none
k2016,V2_up_080,AUClast,M0,10000,-0.226539117788701,0.0469164399120947,0.048617845,232,0.799717812019852,-0.00304276927369143,0.000469164399120947,0.965004514537711,-0.00396231459879686,-0.002123223948586,-0.303814474291408,0.951628754995384,0.978377727328085,3.72352453579807,4.92633148692118,away_from_1
k2016,V2_up_080,AUClast,M1,10000,-0.226533775856901,0.0469027933242472,0.047126823,231,0.799717812019852,-0.003037427341892,0.000469027933242472,0.995246238522109,-0.0039567051987905,-0.00211814948499349,-0.303281902645192,0.981451303709545,1.00903854677152,4.16682267008678,4.92401827135288,away_from_1
k2016,V2_up_080,AUClast,M2,10000,-0.226557750681901,0.0462758378022679,0.046447092,231,0.799717812019852,-0.00306140216689127,0.000462758378022679,0.996312918842537,-0.00396839192135989,-0.00215441241242265,-0.305672085362352,0.98250319895979,1.01012000934704,4.16931020623581,4.92291324366644,away_from_1
k2016,V2_up_080,Cmax,M0,10000,-0.0483919641988034,0.0426801528015139,0.0436655485,232,0.962983911224041,-0.0106733899427696,0.000426801528015139,0.977433108426747,-0.0115099055662259,-0.00983687431931328,-1.06166314310603,0.963885078308682,0.990978558992447,99.1909393512972,99.4958045870084,away_from_1
k2016,V2_up_080,Cmax,M1,10000,-0.0483913276914607,0.0426745407656144,0.0428129185,231,0.962983911224041,-0.0106727534354268,0.000426745407656144,0.996767850937665,-0.0115091590650008,-0.00983634780585294,-1.0616001681081,0.982951825320364,1.01058124597611,99.2617774659178,99.6042062720218,away_from_1
k2016,V2_up_080,Cmax,M2,10000,-0.0484029312476467,0.0423484909217286,0.042458637,231,0.962983911224041,-0.0106843569916128,0.000423484909217286,0.997405802775265,-0.0115143721616749,-0.00985434182155074,-1.06274819872887,0.983580934618627,1.01122803866942,99.3252452433157,99.6437843298738,away_from_1
k2016,Vmax_down_125,AUCinf_A,M0,10000,0.17433628607399,0.0490347908386508,0.0502003665,192,1.25088393369916,-0.0495141622889453,0.000490347908386508,0.976781530841031,-0.0504752265292774,-0.0485530980486132,-4.83083200915366,0.963242532126424,0.990317951722857,24.2977427749194,4.85813298075839,toward_1
k2016,Vmax_down_125,AUCinf_A,M1,10000,0.17619476825677,0.0487509656996549,0.0488637165,191,1.25088393369916,-0.0476556801061653,0.000487509656996549,0.997692545544605,-0.048611181475994,-0.0467001787363365,-4.65379734916783,0.983863702896372,1.01151875517361,24.394760019327,4.85430735543302,toward_1
k2016,Vmax_down_125,AUCinf_A,M2,10000,0.17702655207185,0.0481799312842057,0.048282999,191,1.25088393369916,-0.0468238962910856,0.000481799312842057,0.997865341467412,-0.0477682055920322,-0.045879586990139,-4.57445692850907,0.984034103724981,1.01169394573459,24.2206134284562,4.85257610245828,toward_1
k2016,Vmax_down_125,AUCinf_Ai,M0,10000,0.19613120927472,0.0483486116239908,0.049528046,207,1.25088393369916,-0.0277192390882159,0.000483486116239908,0.976186535281259,-0.0286668544630713,-0.0267716237133605,-2.73385862256168,0.962655783696501,0.989714710603494,12.8427852180111,4.85610616466022,toward_1
k2016,Vmax_down_125,AUCinf_Ai,M1,10000,0.1971736720878,0.0481587147617115,0.0481870455,206,1.25088393369916,-0.0266767762751355,0.000481587147617115,0.999412067330659,-0.0276206697398824,-0.0257328828103886,-2.63240941787954,0.985559390690365,1.01326210641372,13.26395765604,4.85215782830293,toward_1
k2016,Vmax_down_125,AUCinf_Ai,M2,10000,0.1976181557283,0.0475532304162335,0.0475997205,206,1.25088393369916,-0.026232292634635,0.000475532304162335,0.999023311832966,-0.0271643188242786,-0.0253002664449915,-2.58912149707722,0.985176023664932,1.01286796346974,13.1970597117181,4.8503558603366,toward_1
k2016,Vmax_down_125,AUCinf_B,M0,10000,0.2148241095049,0.0465050558334486,0.0481274065,230,1.25088393369916,-0.00902633885803575,0.000465050558334486,0.966290502968378,-0.00993782120336158,-0.00811485651270991,-0.898572375520368,0.952896918564339,0.979681537226601,6.29804100714944,4.85180609673445,toward_1
k2016,Vmax_down_125,AUCinf_B,M1,10000,0.215140085860899,0.0464881780795495,0.0468013615,229,1.25088393369916,-0.00871036250203619,0.000464881780795495,0.993308241247416,-0.0096215140494642,-0.00779921095460818,-0.867253719828454,0.979540168677618,1.00707369236864,6.80464575732291,4.84766589221779,toward_1
k2016,Vmax_down_125,AUCinf_B,M2,10000,0.215257971753801,0.0459398050995994,0.0462171885,229,1.25088393369916,-0.00859247660913437,0.000459398050995994,0.993998263213249,-0.00949288024365441,-0.00769207297461433,-0.855566678662301,0.980220626369135,1.00777327678775,6.81309897589935,4.84576460829692,toward_1
k2016,Vmax_down_125,AUCinf_C,M0,10000,0.228207131706,0.0471816448996812,0.0487593905,232,1.25088393369916,0.00435668334306474,0.000471816448996812,0.967642220623763,0.00343194009571741,0.00528142659041207,0.436618748510731,0.954229900296674,0.981051987237706,3.48393890424255,4.85369153616554,away_from_1
k2016,Vmax_down_125,AUCinf_C,M1,10000,0.228213016718901,0.0471690198570283,0.0473959335,231,1.25088393369916,0.00436256835596555,0.000471690198570283,0.995212381607133,0.00343807255490725,0.00528706415702385,0.437209821047002,0.981417916079372,1.00900422066109,3.86228342931353,4.84954054556408,away_from_1
k2016,Vmax_down_125,AUCinf_C,M2,10000,0.228195464473801,0.0466091412969365,0.046767857,231,1.25088393369916,0.0043450161108653,0.000466091412969365,0.996606307980638,0.00343149372794196,0.00525853849378864,0.435446937994377,0.982792521482135,1.01041746432662,3.87407830561316,4.84754500109239,away_from_1
k2016,Vmax_down_125,AUCinf_Ci,M0,10000,0.227014733518099,0.047175411597795,0.048765711,232,1.25088393369916,0.00316428515516382,0.00047175411597795,0.967388983578954,0.0022396640782885,0.00408890623203913,0.316929679012201,0.953980173326448,0.980795240786635,3.67930553215946,4.85371027344249,away_from_1
k2016,Vmax_down_125,AUCinf_Ci,M1,10000,0.227020399016299,0.0471631255370526,0.0474114505,231,1.25088393369916,0.00316995065336387,0.000471631255370526,0.994762342001172,0.00224557037885422,0.00409433092787351,0.317498026006713,0.980974114394025,1.00854794432222,4.07216020119209,4.84958918567263,away_from_1
k2016,Vmax_down_125,AUCinf_Ci,M2,10000,0.2270030839447,0.0466127533462077,0.0467995665,231,1.25088393369916,0.00315263558176485,0.000466127533462077,0.99600822896955,0.00223904240397669,0.00406622875955301,0.315761036383844,0.982202732340078,1.00981109702489,4.08509584079623,4.84764701731875,away_from_1
k2016,Vmax_down_125,AUCinf_true,M0,10000,0.223887295250399,0.0448631190912509,0.046631159,232,1.25088393369916,3.68468874638317e-05,0.000448631190912509,0.962084581497339,-0.000842454089065999,0.000916147863993662,0.00368475663188317,0.948749294638444,0.975417329310302,4.15381373216944,4.84709715526295,none
k2016,Vmax_down_125,AUCinf_true,M1,10000,0.2238931379177,0.044848523884033,0.045210615,231,1.25088393369916,4.2689554764469e-05,0.00044848523884033,0.991991015473534,-0.000836325360960421,0.000921704470489359,0.00426904659764915,0.978241200740823,1.00573821223398,4.63305986191705,4.84236121917612,none
k2016,Vmax_down_125,AUCinf_true,M2,10000,0.223873725261898,0.0442202602987824,0.04458786,231,1.25088393369916,2.32768989630039e-05,0.000442202602987824,0.991755610132049,-0.000843424276762994,0.000889978074689002,0.00232771698720491,0.978009058311786,1.00549954460131,4.63118134824735,4.84018815179662,none
k2016,Vmax_down_125,AUClast,M0,10000,0.2329622111173,0.0472200323016023,0.048845005,232,1.25088393369916,0.00911176275436465,0.000472200323016023,0.966732059943536,0.00818626712776507,0.0100372583809642,0.915340123517727,0.953332355195152,0.980129213380788,2.76689826578879,4.85394493535158,away_from_1
k2016,Vmax_down_125,AUClast,M1,10000,0.232968029433301,0.0472074832096525,0.0474617575,231,1.25088393369916,0.00911758107036531,0.000472074832096525,0.994642543729075,0.00819233140144833,0.0100428307392823,0.915927282564022,0.980855976624918,1.00842648586329,3.08472617499199,4.84974666367177,away_from_1
k2016,Vmax_down_125,AUClast,M2,10000,0.2329528649307,0.0466436878843545,0.046844568,231,1.25088393369916,0.00910241656776475,0.000466436878843545,0.995711773547672,0.00818821708417013,0.0100166160513594,0.914396954325669,0.981910386035181,1.00951053326841,3.08189025383224,4.84779156261777,away_from_1
k2016,Vmax_down_125,Cmax,M0,10000,0.0591246117621531,0.0405601455715188,0.041590868,232,1.0544021629266,0.00615067566412249,0.000405601455715188,0.975217578327982,0.0053557114188437,0.00694563990940127,0.616962991023229,0.961700257286832,0.988732325663793,99.062406194391,99.2282125690971,away_from_1
k2016,Vmax_down_125,Cmax,M1,10000,0.0591248735320871,0.0405555612210716,0.0407428925,231,1.0544021629266,0.00615093743405653,0.000405555612210716,0.995402111449783,0.00535606304039543,0.00694581182771762,0.616989329522433,0.981605016109711,1.00919657981534,99.1464802616295,99.3882581928201,away_from_1
k2016,Vmax_down_125,Cmax,M2,10000,0.0591178480430494,0.0402281561897854,0.0403689285,231,1.0544021629266,0.00614391194501874,0.000402281561897854,0.996512854924682,0.00535545457205443,0.00693236931798305,0.616282448449979,0.982700363762715,1.01032271618076,99.2242473112865,99.4507227510221,away_from_1
k2016,Vmax_up_080,AUCinf_A,M0,10000,-0.17293545765659,0.0541743354183543,0.0551788995,171,0.799417254503779,0.0509367909632998,0.000541743354183543,0.981794416149136,0.0498749935002361,0.0519985884263635,5.22563790689938,0.968185934704153,0.995400306531787,22.4317436975184,4.86705084828814,toward_1
k2016,Vmax_up_080,AUCinf_A,M1,10000,-0.174770269172046,0.0537436602148372,0.053589538,170,0.799417254503779,0.0491019794478435,0.000537436602148372,1.00287597580776,0.0480486230636591,0.0501553358320278,5.0327457092741,0.988975286535228,1.01677401838144,22.6913748954617,4.86316255416466,toward_1
k2016,Vmax_up_080,AUCinf_A,M2,10000,-0.17557417852441,0.0530613523340347,0.052924848,170,0.799417254503779,0.0482980700954802,0.000530613523340347,1.00257921069579,0.0472580867000232,0.0493380534909372,4.94834283337027,0.988682634832798,1.01647314064312,22.5690684779706,4.86146340122681,toward_1
k2016,Vmax_up_080,AUCinf_Ai,M0,10000,-0.17980706548643,0.0519266620540845,0.0531400115,187,0.799417254503779,0.0440651831334599,0.000519266620540845,0.977166932944388,0.043047439258826,0.0450829270080937,4.50504723327758,0.963622592238336,0.990708694800542,19.5695393912285,4.86184985378473,toward_1
k2016,Vmax_up_080,AUCinf_Ai,M1,10000,-0.181206010797681,0.0516294553301925,0.0516383205,186,0.799417254503779,0.0426662378222089,0.000516294553301926,0.999828321879534,0.0416543190923229,0.0436781565520948,4.35895260047547,0.985969875607419,1.01368412949588,20.0148300407862,4.85788812592034,toward_1
k2016,Vmax_up_080,AUCinf_Ai,M2,10000,-0.18182300149476,0.0509909221967897,0.0509449535,186,0.799417254503779,0.0420492471251296,0.000509909221967897,1.00090232090976,0.0410498434146877,0.0430486508355716,4.29458395703313,0.987028988124097,1.01477301220525,20.0105132110312,4.85597665923382,toward_1
k2016,Vmax_up_080,AUCinf_B,M0,10000,-0.1909447642669,0.0481065458732549,0.0495981,224,0.799417254503779,0.0329274843529897,0.000481065458732549,0.969927192236293,0.0319846133796677,0.0338703553263117,3.34755933726414,0.956483200315559,0.983368624413593,15.0667903920488,4.85180544947092,toward_1
k2016,Vmax_up_080,AUCinf_B,M1,10000,-0.191688269875801,0.048062153064496,0.0481409135,223,0.799417254503779,0.0321839787440889,0.00048062153064496,0.998363960511385,0.0312419778538303,0.0331259796343476,3.27074840544843,0.984525811497208,1.0121994747344,15.8667086139419,4.84738240604359,toward_1
k2016,Vmax_up_080,AUCinf_B,M2,10000,-0.1920600148199,0.0474776765621635,0.0475335915,223,0.799417254503779,0.0318122337999898,0.000474776765621635,0.998823675298414,0.0308816884386749,0.0327427791613046,3.23236516168579,0.984979154257623,1.01266556033481,15.890639647222,4.84545699829148,toward_1
k2016,Vmax_up_080,AUCinf_C,M0,10000,-0.2377940483488,0.0512190824459564,0.0528275725,232,0.799417254503779,-0.0139217997289098,0.000512190824459564,0.969552073322248,-0.0149256752980624,-0.0129179241597572,-1.38253396266442,0.956113280859463,0.982988307031578,2.33314993510829,4.86071350458781,away_from_1
k2016,Vmax_up_080,AUCinf_C,M1,10000,-0.2377880905029,0.0512051653665422,0.051287442,231,0.799417254503779,-0.0139158418830104,0.000512051653665422,0.998395774282175,-0.0149194446824188,-0.012912239083602,-1.38194641324852,0.984557184302862,1.01223172938637,2.61820906618525,4.85658569169132,away_from_1
k2016,Vmax_up_080,AUCinf_C,M2,10000,-0.237825034115901,0.0505622192980658,0.0506027255,231,0.799417254503779,-0.0139527854960117,0.000505622192980658,0.999199525291693,-0.0149437867840379,-0.0129617842079854,-1.38558965315754,0.985349794659591,1.01304661892749,2.59981469770241,4.85466806325994,away_from_1
k2016,Vmax_up_080,AUCinf_Ci,M0,10000,-0.2332117562825,0.0509499407574247,0.0524967215,232,0.799417254503779,-0.00933950766260974,0.000509499407574247,0.970535669687957,-0.0103381081515998,-0.00834090717361972,-0.929602991976952,0.957083243767218,0.983985534259423,2.8769496756581,4.85984568129532,away_from_1
k2016,Vmax_up_080,AUCinf_Ci,M1,10000,-0.233206601660199,0.050935545279779,0.0509737035,231,0.799417254503779,-0.00933435304030963,0.00050935545279779,0.999251413619162,-0.0103326713831224,-0.00833603469749687,-0.9290923201831,0.985400963771989,1.01309922633309,3.21367226940866,4.8557133496509,away_from_1
k2016,Vmax_up_080,AUCinf_Ci,M2,10000,-0.233242340739299,0.0503073735041729,0.050302348,231,0.799417254503779,-0.00937009211940959,0.000503073735041729,1.00009990595614,-0.0103560985216594,-0.00838408571715975,-0.9326329599192,0.986237695304427,1.01395947723534,3.20090715759982,4.85381054376377,away_from_1
k2016,Vmax_up_080,AUCinf_true,M0,10000,-0.2236680174447,0.0476929410941743,0.04935833,232,0.799417254503779,0.000204231175189973,0.000476929410941743,0.966259212865879,-0.000730533293423746,0.00113899564380369,0.0204252031796193,0.952866062168502,0.979649813500017,4.27060723853424,4.85104211570554,none
k2016,Vmax_up_080,AUCinf_true,M1,10000,-0.2236625043418,0.0476762525773011,0.0478045815,231,0.799417254503779,0.000209744278089674,0.000476762525773011,0.997315551801265,-0.000724693101603776,0.00114418165778312,0.0209766275958811,0.983491934597663,1.01113653698057,4.77764039643527,4.84626778438247,none
k2016,Vmax_up_080,AUCinf_true,M2,10000,-0.223696901625099,0.0469792995101854,0.0470873655,231,0.799417254503779,0.000175346994790521,0.000469792995101854,0.997704989678927,-0.000745430355798314,0.00109612434537936,0.0175362368973309,0.983875974544715,1.01153137176107,4.77518141865003,4.84395594835268,none
k2016,Vmax_up_080,AUClast,M0,10000,-0.239006249655801,0.0510033585214715,0.052627397,232,0.799417254503779,-0.015134001035911,0.000510033585214715,0.969140816929849,-0.0161336484938376,-0.0141343535779843,-1.50200575732556,0.955707724820308,0.982571351371285,2.19499172347916,4.86018973243946,away_from_1
k2016,Vmax_up_080,AUClast,M1,10000,-0.2390004638186,0.0509898009759402,0.0510651355,231,0.799417254503779,-0.0151282151987102,0.000509898009759402,0.998524736626621,-0.0161275969336273,-0.0141288334637931,-1.50143586231762,0.984684359122707,1.01236247891507,2.47129798061882,4.85596866772933,away_from_1
k2016,Vmax_up_080,AUClast,M2,10000,-0.2390359131302,0.0503462110299486,0.0503736045,231,0.799417254503779,-0.01516366451031,0.000503462110299486,0.999456193966596,-0.0161504321140776,-0.0141768969065425,-1.50492750672132,0.985602905694685,1.01330684456482,2.45319005073529,4.85401488144673,away_from_1
k2016,Vmax_up_080,Cmax,M0,10000,-0.0692265019261428,0.044309689656856,0.0452367405,232,0.93845337546823,-0.00570439789442864,0.00044309689656856,0.979506683441439,-0.00657285185336449,-0.0048359439354928,-0.568815870968964,0.965929911861162,0.993080869996962,96.3084588066644,96.9120121150333,away_from_1
k2016,Vmax_up_080,Cmax,M1,10000,-0.0692259448353784,0.0443043165737817,0.0443600205,231,0.93845337546823,-0.00570384080366423,0.000443043165737817,0.998744276364383,-0.00657218945210697,-0.0048354921552215,-0.568760478759167,0.984900855858391,1.01258506107552,96.5661703756317,97.3615637441263,away_from_1
k2016,Vmax_up_080,Cmax,M2,10000,-0.0692417263899559,0.0439686196818963,0.043959396,231,0.93845337546823,-0.00571962235824165,0.000439686196818963,1.00020982276227,-0.00658139146850621,-0.0048578532479771,-0.570329645910384,0.986346088572845,1.01407091728909,96.7780537559671,97.5533042151689,away_from_1
k2016,ka_down_080,AUCinf_A,M0,10000,-0.147402973959753,0.0601264302054784,0.0595480625,168,0.799297411482507,0.076619198876191,0.000601264302054784,1.009712620045,0.0754407424989741,0.077797655253408,7.96308734543885,0.995717169237139,1.02370540611135,35.2572722259751,4.85168187266446,toward_1
k2016,ka_down_080,AUCinf_A,M1,10000,-0.148942051942014,0.0597506416375136,0.058099935,167,0.799297411482507,0.0750801208939302,0.000597506416375136,1.02841150575321,0.0739090298373033,0.076251211950557,7.79705153861079,1.01415687294654,1.04266342446998,35.7001099715935,4.84804401646641,toward_1
k2016,ka_down_080,AUCinf_A,M2,10000,-0.149735985027914,0.0591487208213984,0.0574426285,167,0.799297411482507,0.0742861878080304,0.000591487208213985,1.02970080523732,0.0731268941826149,0.075445481433446,7.71150185768665,1.015428301675,1.04397059130714,35.74601743537,4.84632719481613,toward_1
k2016,ka_down_080,AUCinf_Ai,M0,10000,-0.152319553111598,0.0579328800060343,0.057691492,186,0.799297411482507,0.0717026197243462,0.000579328800060343,1.00418411792911,0.0705671561410211,0.0728380833076712,7.43358102752409,0.990265296726415,1.01810028898061,33.5898540910999,4.84676855681338,toward_1
k2016,ka_down_080,AUCinf_Ai,M1,10000,-0.15387952121923,0.0576337192201425,0.0562419465,185,0.799297411482507,0.0701426516167146,0.000576337192201425,1.02474616912739,0.0690130514770488,0.0712722517563803,7.26611871932248,1.01054234091345,1.03894729292464,34.038404848554,4.84288046957889,toward_1
k2016,ka_down_080,AUCinf_Ai,M2,10000,-0.154644329538096,0.0569759083519269,0.0556357845,185,0.799297411482507,0.069377843297848,0.000569759083519269,1.02408744415075,0.0682611360142857,0.0704945505814103,7.18411206307723,1.00989274640901,1.03827943921425,34.01694974251,4.8411908420587,toward_1
