variant,schedule,n_points,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo
iiv150,B0,13,20000,34.731050044531,20.5439410653664,55.4424626003951,6.78,97.83,85.755,84.865,3,52.3970152305019,2.84728193398929,13.4367272562836,1.89614637636717,0.701849051607067,4.34195840243369,0,-0.0271942833004434,0.0939347851089653,0.0952695389141053,-0.0391432726567974,530.959806259137,50.6308878226486,591.665102364472,35.398976550744,41.545028207652,38.1103905238554,582.784639286413,554.861837097013
iiv150,Bminus,12,20000,34.7162838792428,20.5433378120884,55.4424626003951,6.78,97.78,85.915,84.755,3,52.7203927183473,3.52878411246975,15.0784021411932,2.36755982818572,0.949893326812573,4.81611299263411,0,-0.027482644309952,0.0941087018640896,0.0953217317383949,-0.0419195662817601,529.435611043687,50.294043527719,589.102668520335,35.398976550744,41.545028207652,38.1103905238554,585.292237042211,554.861837097013
iiv150,D1,15,20000,35.830206894083,20.5572139303898,55.4424626003951,6.78,97.91,86.925,86.09,3,51.04687978756,1.62611918185289,12.8189718806296,1.76182208150342,0.333858661117442,4.31079951255587,0,-0.0258818978888467,0.093453480015506,0.0950513736522214,-0.0356658608951537,532.699827154328,50.7633892752345,593.838215154032,35.3993394174437,41.5438650499415,38.1106334159767,580.269223374701,554.861837097013
iiv150,D2,16,20000,35.8896502249409,20.56382993015,55.4424626003951,6.78,97.93,86.675,85.85,3,50.8730726028796,1.45994141823206,12.748525830992,1.76146226896763,0.285956859784076,4.30338903626263,0,-0.0256121212296489,0.0934677963427214,0.0951260256205419,-0.0351932690072038,532.962791288787,50.7880431840192,594.209246791556,35.3993394174437,41.5438650499415,38.1106334159767,578.422757022861,554.861837097013
iiv150,D3,17,20000,35.8896502249409,20.5645253882278,55.4424626003951,6.78,98.465,88.695,88.085,4,48.4588432437922,1.07663378441895,10.2154039933708,1.26948661961103,0.214493667167198,3.96441145421316,0,-0.0241100265264631,0.0925171087256632,0.0940022069315229,-0.0314912548957752,535.009324115132,50.6813616353915,596.142731611605,35.4016921196622,41.5379405678205,38.1124541583919,571.527949491806,554.861837097013
iiv150,D4,15,20000,35.2932924251072,20.5485062613385,55.4424626003951,6.78,97.89,86.35,85.535,3,50.9858003881908,1.66053274469328,12.8390098996818,1.74685871897027,0.347114799864284,4.3172105952875,0,-0.0260815083416644,0.0935587603673138,0.0951595548229279,-0.0358292998020118,532.636129099937,50.7741169067629,593.803731797244,35.3989904078561,41.544991685914,38.1104004807611,579.873276252214,554.861837097013
