variant,schedule,n_points,n,tlast_median,tlast_p05,tlast_p95,quant_at_last_pct,lambda_ok_pct,adj_r2_ge080_pct,reliable_pct,n_lambda_median,n_lambda_eq3_pct,extrap_median,extrap_p95,extrap_gt20_pct,extrap_true_median,extrap_true_p95,coverage_lt80_pct,err_tlast_median,err_tlast_sd,err_inf_sd,err_inf_median,AUClast_geo,AUClast_logcv,AUClast_mean,Cmax_geo,Cmax_logcv,Cmax_mean,AUCinf_geo,AUCinf_true_geo
ada10,B0,13,20000,34.6137251607142,20.8940554196248,49.4696792206494,3.29,98.31,86.875,86.31,3,52.3497101007019,2.75113311849439,12.1791873065551,1.08330790357034,0.660697158396584,3.62657639331751,0,-0.0283289024968937,0.0946250326747484,0.0953539867102164,-0.0395154548716542,538.891094470906,40.3069897781465,579.894598410082,36.2944951401086,34.2012986312832,38.2638022076966,580.262977828981,563.098563447159
ada10,Bminus,12,20000,34.5933451801539,20.8829537415877,42.844338348438,3.29,98.285,86.83,86.08,3,52.1035763341303,3.2300353219119,13.4326672718238,1.41425446405861,0.838849116577939,4.07246247643666,0,-0.0284809495434388,0.0947638714898573,0.0954149997443137,-0.0413536200353562,537.783247523779,40.0362689417229,578.072231958619,36.2944951401086,34.2012986312832,38.2638022076966,581.795855828939,563.098563447159
ada10,D1,15,20000,35.3212080318481,20.9047888678499,49.4696792206494,3.29,98.37,87.205,86.68,3,50.5235335976416,1.5329834313291,11.3805850431562,1.0064043915828,0.301403042479942,3.59079374771822,0,-0.0278733605263149,0.0941933577452269,0.0950818223635482,-0.0366514877698023,540.567781250496,40.4570566248031,581.962291191419,36.2944951401086,34.2012986312832,38.2638022076966,576.711166214509,563.098563447159
ada10,D2,16,20000,35.3702725968324,20.9133254587883,51.9442655041814,3.29,98.38,87.1,86.605,3,50.5692213864607,1.40809829785358,11.3159272210083,0.980890424883106,0.268203367863085,3.57636293193812,0,-0.027776259584995,0.0941700151674301,0.095075665019051,-0.0362211792674893,540.769052367576,40.4691810046428,582.223362995855,36.2944951401086,34.2012986312832,38.2638022076966,575.753086846245,563.098563447159
ada10,D3,17,20000,35.3702725968324,20.9196599741466,51.9442655041814,3.29,98.975,89.515,89.145,4,48.09295276585,0.988223759231089,7.93534304792159,0.752715332154584,0.193573211492437,2.98768163835508,0,-0.0262299966523359,0.0930152566988807,0.0938394825830073,-0.0314289354318405,543.149267663984,40.351743796993,584.475511850949,36.2946074517146,34.2003271768758,38.2638451654543,570.394751123366,563.098563447159
ada10,D4,15,20000,35.0164975381922,20.9093045349233,49.4696792206494,3.29,98.36,86.71,86.185,3,50.7269215128101,1.57857910792669,11.4005097576425,1.00142334282229,0.316006158597437,3.59051050071271,0,-0.027740323605467,0.0943212892499928,0.0952265965193229,-0.03660719615448,540.512839792743,40.4633205141946,581.924176393914,36.2944951401086,34.2012986312832,38.2638022076966,576.773902527235,563.098563447159
