id,AUClast_sim_prev,ratio_prev,cv_prev,Cmax_ratio_prev,schedule,AUClast_sim_new,ratio_new,cv_new,Cmax_ratio_new,pass_mean,ratio_change
Cohen2022_200mg_AI,278.908341319276,0.896811386878702,45.5907673869751,0.923537743410737,cohen_d42,286.317858565522,0.92063620117531,50.6096624967177,0.880490477624067,,0.0238248142966082
Cohen2022_200mg_PFSS,277.450649675487,0.976938907308052,46.210635896893,0.98387744103062,cohen_d42,284.885412700915,1.00311765035533,51.3263677152151,0.938321028433191,,0.0261787430472807
PKM14271_200mg_reference,296.753346387011,0.918741010486101,46.640320009177,0.915450560756945,pkm14271,304.622005275942,0.94310218351685,51.6025834730952,0.872882106987464,,0.0243611730307485
PKM14271_200mg_test,297.19753289133,0.876688887585043,46.9074656338743,0.902030033539008,pkm14271,304.935488722525,0.89951471599565,51.7853088231727,0.859690864194527,,0.0228258284106064
clot300_chinese,791.568374261574,0.999455018007038,40.5801765525131,1.13200417483063,clot,804.240436150867,1.01545509615009,42.904968518264,1.07130767870359,TRUE,0.016000078143047
clot300_japanese_TDU12265,743.325234866236,1.06189319266605,40.2859345015917,1.04945155103146,tdu12265,758.440421674272,1.08348631667753,46.5893740326036,0.996547232170453,TRUE,0.0215931240114815
clot300_nonasian_pooled,608.412607698231,1.11840552885704,40.8746565889577,1.08603685570345,as0907+pkm12350+pkm14161,613.718328394095,1.12815869190091,45.2490287189074,1.03140168164252,TRUE,0.00975316304386897
clot600_chinese,2153.71452652485,1.02071778508287,35.7410677288436,1.19224713101549,clot,2182.88450027786,1.0345424171933,35.7208465796663,1.12636424715253,TRUE,0.0138246321104281
clot600_japanese,1988.28086440792,1.11701172157748,36.1492748102202,1.23001296790766,tdu12265,2013.2180314593,1.13102136598837,37.4646815683854,1.16507046972102,TRUE,0.0140096444108906
