wt_min,wt_max,n,AUClast_logcv,AUClast_geo,Cmax_logcv,AUCinf_rel_logcv,reliable_pct
50,115,20000,52.1037177164483,534.295473859017,39.4732617208643,47.9495634730157,90.325
60,90,9307,44.1792565416827,585.260128320756,34.60095903744,40.8617567510503,91.3828301278607
60,75,4655,42.1223557289373,651.935043313446,33.2524909408493,39.471907524009,92.3308270676692
75,90,4652,43.0473011528951,525.367658119181,34.0750846174547,39.2366593694371,90.4342218400688
70,100,9337,44.6269526706407,508.664703574507,34.9412762052308,40.7767910147356,90.1467280711149
55,95,12409,45.9897051249807,588.843083980102,35.7371237029937,42.4629440312814,91.2885808687243
50,100,15442,48.3021077464359,592.867866645819,37.1971654867885,44.9260963882291,91.3029400336744
65,85,6281,42.5516457152214,582.782884224418,33.5026024735945,39.2731169340337,91.1956694793823
